BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;-1;(...);;;;;;;;;;
1637;2645;0;d;;Die;d i:;;;;;;;
4283;3968;0;iː;;Die;d i:;;;;;;;
8252;3086;1;t;;Tragödie;t r a g 2: d j @;;;;;;;
11339;3968;1;r;;Tragödie;t r a g 2: d j @;;;;;;;
15308;2204;1;a;;Tragödie;t r a g 2: d j @;;;;;;;
17513;5732;1;ɡ;;Tragödie;t r a g 2: d j @;;;;;;;
23246;6614;1;øː;;Tragödie;t r a g 2: d j @;;;;;;;
29861;2204;1;d;;Tragödie;t r a g 2: d j @;;;;;;;
32066;7937;1;j;;Tragödie;t r a g 2: d j @;;;;;;;
40004;1763;1;ə;;Tragödie;t r a g 2: d j @;;;;;;;
41768;3968;2;v;;wurde;v U 6 d @;;;;;;;
45737;3527;2;ʊ;;wurde;v U 6 d @;;;;;;;
49265;1763;2;ɐ;;wurde;v U 6 d @;;;;;;;
51029;2204;2;d;;wurde;v U 6 d @;;;;;;;
53234;1322;2;ə;;wurde;v U 6 d @;;;;;;;
54557;3527;3;m;;mit;m I t;;;;;;;
58085;1322;3;ɪ;;mit;m I t;;;;;;;
59408;2645;3;t;;mit;m I t;;;;;;;
62054;3968;4;l;;langdauernden;l a N d aU 6 n d @ n;;;;;;;
66023;5291;4;a;;langdauernden;l a N d aU 6 n d @ n;;;;;;;
71315;5291;4;ŋ;;langdauernden;l a N d aU 6 n d @ n;;;;;;;
76607;2645;4;d;;langdauernden;l a N d aU 6 n d @ n;;;;;;;
79253;4850;4;aʊ;;langdauernden;l a N d aU 6 n d @ n;;;;;;;
84104;4850;4;ɐ;;langdauernden;l a N d aU 6 n d @ n;;;;;;;
88955;4409;4;n;;langdauernden;l a N d aU 6 n d @ n;;;;;;;
93365;1322;4;d;;langdauernden;l a N d aU 6 n d @ n;;;;;;;
94688;3086;4;ə;;langdauernden;l a N d aU 6 n d @ n;;;;;;;
97775;4850;4;n;;langdauernden;l a N d aU 6 n d @ n;;;;;;;
102626;2204;5;ɡ;;Gongschlägen;g O N S l E: g @ n;;;;;;;
104831;5732;5;ɔ;;Gongschlägen;g O N S l E: g @ n;;;;;;;
110564;4850;5;ŋ;;Gongschlägen;g O N S l E: g @ n;;;;;;;
115415;6173;5;ʃ;;Gongschlägen;g O N S l E: g @ n;;;;;;;
121589;4409;5;l;;Gongschlägen;g O N S l E: g @ n;;;;;;;
125999;5291;5;ɛː;;Gongschlägen;g O N S l E: g @ n;;;;;;;
131291;3527;5;ɡ;;Gongschlägen;g O N S l E: g @ n;;;;;;;
134819;3527;5;ə;;Gongschlägen;g O N S l E: g @ n;;;;;;;
138347;1322;5;n;;Gongschlägen;g O N S l E: g @ n;;;;;;;
139670;1322;6;ʔ;;eröffnet;? E 6 ? 9 f n @ t;;;;;;;
140993;1322;6;ɛ;;eröffnet;? E 6 ? 9 f n @ t;;;;;;;
142316;4850;6;ɐ;;eröffnet;? E 6 ? 9 f n @ t;;;;;;;
147167;1322;6;ʔ;;eröffnet;? E 6 ? 9 f n @ t;;;;;;;
148490;5732;6;œ;;eröffnet;? E 6 ? 9 f n @ t;;;;;;;
154223;7055;6;f;;eröffnet;? E 6 ? 9 f n @ t;;;;;;;
161279;3086;6;n;;eröffnet;? E 6 ? 9 f n @ t;;;;;;;
164366;4850;6;ə;;eröffnet;? E 6 ? 9 f n @ t;;;;;;;
169217;7496;6;t;;eröffnet;? E 6 ? 9 f n @ t;;;;;;;
176714;5045;-1;(...);;;;;;;;;;
