BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;3841;0;d;;Die;d i:;;;;;;;
3842;5291;0;iː;;Die;d i:;;;;;;;
9134;2204;1;r;;Regierung;r e g i: r U N;;;;;;;
11339;4409;1;e;;Regierung;r e g i: r U N;;;;;;;
15749;3086;1;ɡ;;Regierung;r e g i: r U N;;;;;;;
18836;7055;1;iː;;Regierung;r e g i: r U N;;;;;;;
25892;4409;1;r;;Regierung;r e g i: r U N;;;;;;;
30302;3527;1;ʊ;;Regierung;r e g i: r U N;;;;;;;
33830;4850;1;ŋ;;Regierung;r e g i: r U N;;;;;;;
38681;2645;2;p;;plant;p l a: n t;;;;;;;
41327;3968;2;l;;plant;p l a: n t;;;;;;;
45296;4850;2;aː;;plant;p l a: n t;;;;;;;
50147;3086;2;n;;plant;p l a: n t;;;;;;;
53234;1322;2;t;;plant;p l a: n t;;;;;;;
54557;3527;3;n;;neue;n OY @;;;;;;;
58085;5732;3;ɔʏ;;neue;n OY @;;;;;;;
63818;4850;3;ə;;neue;n OY @;;;;;;;
68669;4409;4;m;;Maßnahmen;m a: s n a: m @ n;;;;;;;
73079;6173;4;aː;;Maßnahmen;m a: s n a: m @ n;;;;;;;
79253;4409;4;s;;Maßnahmen;m a: s n a: m @ n;;;;;;;
83663;3968;4;n;;Maßnahmen;m a: s n a: m @ n;;;;;;;
87632;4409;4;aː;;Maßnahmen;m a: s n a: m @ n;;;;;;;
92042;2204;4;m;;Maßnahmen;m a: s n a: m @ n;;;;;;;
94247;1322;4;ə;;Maßnahmen;m a: s n a: m @ n;;;;;;;
95570;2204;4;n;;Maßnahmen;m a: s n a: m @ n;;;;;;;
97775;4409;5;ts;;zur;ts u: 6;;;;;;;
102185;1763;5;uː;;zur;ts u: 6;;;;;;;
103949;1763;5;ɐ;;zur;ts u: 6;;;;;;;
105713;3527;6;k;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
109241;3968;6;l;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
113210;4409;6;iː;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
117620;3086;6;m;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
120707;5291;6;aː;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
125999;4850;6;v;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
130850;3086;6;ɛ;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
133937;1322;6;ɐ;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
135260;3527;6;b;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
138788;1763;6;ə;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
140552;3086;6;l;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
143639;6173;6;s;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
149813;2204;6;ə;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
152018;4850;6;r;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
156869;5291;6;ʊ;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
162161;9260;6;ŋ;;Klimaverbesserung;k l i: m a: v E 6 b @ l s @ r U N;;;;;;;
171422;6753;-1;(...);;;;;;;;;;
