BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1195;-1;(...);;;;;;;;;;
1196;3527;0;d;;Die;d i:;;;;;;;
4724;4409;0;iː;;Die;d i:;;;;;;;
9134;6173;1;k;;Kellnerin;k E l n @ r I n;;;;;;;
15308;6614;1;ɛ;;Kellnerin;k E l n @ r I n;;;;;;;
21923;1322;1;l;;Kellnerin;k E l n @ r I n;;;;;;;
23246;1763;1;n;;Kellnerin;k E l n @ r I n;;;;;;;
25010;3968;1;ə;;Kellnerin;k E l n @ r I n;;;;;;;
28979;2645;1;r;;Kellnerin;k E l n @ r I n;;;;;;;
31625;3527;1;ɪ;;Kellnerin;k E l n @ r I n;;;;;;;
35153;7055;1;n;;Kellnerin;k E l n @ r I n;;;;;;;
42209;1763;2;ʔ;;empfahl;? E m p f a: l;;;;;;;
43973;2645;2;ɛ;;empfahl;? E m p f a: l;;;;;;;
46619;2645;2;m;;empfahl;? E m p f a: l;;;;;;;
49265;1322;2;p;;empfahl;? E m p f a: l;;;;;;;
50588;5291;2;f;;empfahl;? E m p f a: l;;;;;;;
55880;5291;2;aː;;empfahl;? E m p f a: l;;;;;;;
61172;2204;2;l;;empfahl;? E m p f a: l;;;;;;;
63377;1763;3;d;;das;d a s;;;;;;;
65141;3086;3;a;;das;d a s;;;;;;;
68228;3527;3;s;;das;d a s;;;;;;;
71756;3527;4;t;;Tagesgericht;t a: g @ s g @ r I C t;;;;;;;
75284;6614;4;aː;;Tagesgericht;t a: g @ s g @ r I C t;;;;;;;
81899;2204;4;ɡ;;Tagesgericht;t a: g @ s g @ r I C t;;;;;;;
84104;1763;4;ə;;Tagesgericht;t a: g @ s g @ r I C t;;;;;;;
85868;3527;4;s;;Tagesgericht;t a: g @ s g @ r I C t;;;;;;;
89396;3086;4;ɡ;;Tagesgericht;t a: g @ s g @ r I C t;;;;;;;
92483;2645;4;ə;;Tagesgericht;t a: g @ s g @ r I C t;;;;;;;
95129;2204;4;r;;Tagesgericht;t a: g @ s g @ r I C t;;;;;;;
97334;3968;4;ɪ;;Tagesgericht;t a: g @ s g @ r I C t;;;;;;;
101303;2645;4;ç;;Tagesgericht;t a: g @ s g @ r I C t;;;;;;;
103949;1322;4;t;;Tagesgericht;t a: g @ s g @ r I C t;;;;;;;
105272;2204;5;d;;des;d E s;;;;;;;
107477;2645;5;ɛ;;des;d E s;;;;;;;
110123;3527;5;s;;des;d E s;;;;;;;
113651;2645;6;r;;Restaurants;r E s t o r a: s;;;;;;;
116297;3527;6;ɛ;;Restaurants;r E s t o r a: s;;;;;;;
119825;5291;6;s;;Restaurants;r E s t o r a: s;;;;;;;
125117;2645;6;t;;Restaurants;r E s t o r a: s;;;;;;;
127763;2645;6;o;;Restaurants;r E s t o r a: s;;;;;;;
130409;2204;6;r;;Restaurants;r E s t o r a: s;;;;;;;
132614;12788;6;aː;;Restaurants;r E s t o r a: s;;;;;;;
145403;7496;6;s;;Restaurants;r E s t o r a: s;;;;;;;
152900;1723;-1;(...);;;;;;;;;;
