BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;In;? I n;;;;;;;
1637;1763;0;ɪ;;In;? I n;;;;;;;
3401;3086;0;n;;In;? I n;;;;;;;
6488;1322;1;d;;der;d e: 6;;;;;;;
7811;3527;1;eː;;der;d e: 6;;;;;;;
11339;1763;1;ɐ;;der;d e: 6;;;;;;;
13103;1322;2;b;;Bibliothek;b i b l i o t e: k;;;;;;;
14426;3968;2;i;;Bibliothek;b i b l i o t e: k;;;;;;;
18395;2645;2;b;;Bibliothek;b i b l i o t e: k;;;;;;;
21041;1763;2;l;;Bibliothek;b i b l i o t e: k;;;;;;;
22805;6614;2;i;;Bibliothek;b i b l i o t e: k;;;;;;;
29420;1763;2;o;;Bibliothek;b i b l i o t e: k;;;;;;;
31184;7937;2;t;;Bibliothek;b i b l i o t e: k;;;;;;;
39122;8819;2;eː;;Bibliothek;b i b l i o t e: k;;;;;;;
47942;3086;2;k;;Bibliothek;b i b l i o t e: k;;;;;;;
51029;1322;3;l;;lese;l e: z @;;;;;;;
52352;6173;3;eː;;lese;l e: z @;;;;;;;
58526;3527;3;z;;lese;l e: z @;;;;;;;
62054;1763;3;ə;;lese;l e: z @;;;;;;;
63818;1322;4;ʔ;;ich;? I C;;;;;;;
65141;2204;4;ɪ;;ich;? I C;;;;;;;
67346;3086;4;ç;;ich;? I C;;;;;;;
70433;4850;5;ɡ;;gern;g E 6 n;;;;;;;
75284;1322;5;ɛ;;gern;g E 6 n;;;;;;;
76607;7055;5;ɐ;;gern;g E 6 n;;;;;;;
83663;3086;5;n;;gern;g E 6 n;;;;;;;
86750;5732;6;ʃ;;spannende;S p a n @ n d @;;;;;;;
92483;2645;6;p;;spannende;S p a n @ n d @;;;;;;;
95129;6173;6;a;;spannende;S p a n @ n d @;;;;;;;
101303;1322;6;n;;spannende;S p a n @ n d @;;;;;;;
102626;3086;6;ə;;spannende;S p a n @ n d @;;;;;;;
105713;2645;6;n;;spannende;S p a n @ n d @;;;;;;;
108359;1763;6;d;;spannende;S p a n @ n d @;;;;;;;
110123;3527;6;ə;;spannende;S p a n @ n d @;;;;;;;
113651;2645;7;r;;Romane;r o m a: n @;;;;;;;
116297;3968;7;o;;Romane;r o m a: n @;;;;;;;
120266;4409;7;m;;Romane;r o m a: n @;;;;;;;
124676;11024;7;aː;;Romane;r o m a: n @;;;;;;;
135701;3527;7;n;;Romane;r o m a: n @;;;;;;;
139229;7055;7;ə;;Romane;r o m a: n @;;;;;;;
146285;4754;-1;(...);;;;;;;;;;
