BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;2204;0;ʔ;ʔ aʊ f;Auf;ʔ aʊ f;;;ʔ aʊ f;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
2960;4850;0;aʊ;ʔ aʊ f;Auf;ʔ aʊ f;;;ʔ aʊ f;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
7811;3086;0;f;ʔ aʊ f;Auf;ʔ aʊ f;;;ʔ aʊ f;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
10898;2204;1;d;d eː m;dem;d eː m;;;d eː m;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
13103;2204;1;eː;d eː m;dem;d eː m;;;d eː m;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
15308;1322;1;m;d eː m;dem;d eː m;;;d eː m;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
16631;6173;2;m;m a r k s;Markt;m a r k t;;;m a r k t;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
22805;10142;2;a;m a r k s;Markt;m a r k t;;;m a r k t;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
32948;2204;2;r;m a r k s;Markt;m a r k t;;;m a r k t;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
35153;1763;2;k;m a r k s;Markt;m a r k t;;;m a r k t;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
36917;3968;2;s;m a r k s;Markt;m a r k t;;;m a r k t;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
40886;3968;3;t;t r aː f;traf;t r aː f;;;t r aː f;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
44855;3086;3;r;t r aː f;traf;t r aː f;;;t r aː f;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
47942;3527;3;aː;t r aː f;traf;t r aː f;;;t r aː f;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
51470;4409;3;f;t r aː f;traf;t r aː f;;;t r aː f;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
55880;2645;4;ɪ;ɪ ç;ich;ʔ ɪ ç;;;ʔ ɪ ç;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
58526;3527;4;ç;ɪ ç;ich;ʔ ɪ ç;;;ʔ ɪ ç;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
62054;7496;5;aɪ;aɪ n.n;einen;ʔ aɪ n ə n;;;ʔ aɪ . n ə n;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
69551;3968;5;n;aɪ n.n;einen;ʔ aɪ n ə n;;;ʔ aɪ . n ə n;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
73520;1322;5;n;aɪ n.n;einen;ʔ aɪ n ə n;;;ʔ aɪ . n ə n;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
74843;3527;6;v;v aː r.z aː.ɡ ɐ;Wahrsager;v aː r z aː ɡ ɐ;;;v aː r . z aː . ɡ ɐ;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
78371;9701;6;aː;v aː r.z aː.ɡ ɐ;Wahrsager;v aː r z aː ɡ ɐ;;;v aː r . z aː . ɡ ɐ;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
88073;1322;6;r;v aː r.z aː.ɡ ɐ;Wahrsager;v aː r z aː ɡ ɐ;;;v aː r . z aː . ɡ ɐ;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
89396;2645;6;z;v aː r.z aː.ɡ ɐ;Wahrsager;v aː r z aː ɡ ɐ;;;v aː r . z aː . ɡ ɐ;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
92042;6614;6;aː;v aː r.z aː.ɡ ɐ;Wahrsager;v aː r z aː ɡ ɐ;;;v aː r . z aː . ɡ ɐ;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
98657;3086;6;ɡ;v aː r.z aː.ɡ ɐ;Wahrsager;v aː r z aː ɡ ɐ;;;v aː r . z aː . ɡ ɐ;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
101744;5732;6;ɐ;v aː r.z aː.ɡ ɐ;Wahrsager;v aː r z aː ɡ ɐ;;;v aː r . z aː . ɡ ɐ;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
107477;4409;7;m;m ɪ t;mit;m ɪ t;;;m ɪ t;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
111887;1763;7;ɪ;m ɪ t;mit;m ɪ t;;;m ɪ t;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
113651;1322;7;t;m ɪ t;mit;m ɪ t;;;m ɪ t;;Auf dem Markt traf ich einen Wahrsager mit sprechendem Papagei;;
