,word,word_order,start_s,end_s,audibility,ids,filename
42,Studenten,1,0.04712018140589569,0.9170975056689342,0.26247133027522934,229,229.csv
43,treffen,2,0.9171201814058957,1.3570975056689343,0.4511363636363636,229,229.csv
44,sich,3,1.3571201814058957,1.6370975056689343,0.38950892857142855,229,229.csv
45,in,4,1.6371201814058958,1.7770975056689342,0.375,229,229.csv
46,der,5,1.7771201814058957,1.9370975056689343,0.669921875,229,229.csv
47,Bibliothek,6,1.9371201814058956,2.8570975056689343,0.25625,229,229.csv
48,Bei,1,0.0,0.2970975056689342,0.50390625,142,142.csv
49,Konkurs,2,0.2971201814058957,1.0670975056689342,0.3662210051546392,142,142.csv
50,kennt,3,1.0671201814058957,1.3370975056689343,0.3017003676470588,142,142.csv
51,der,4,1.3371201814058957,1.4970975056689342,0.647265625,142,142.csv
52,Richter,5,1.4971201814058956,1.9470975056689341,0.36033442982456143,142,142.csv
53,keine,6,1.9471201814058956,2.3570975056689343,0.3967848557692308,142,142.csv
54,Gnade,7,2.3571201814058957,3.053219954648526,0.5071022727272727,142,142.csv
55,Auf,1,0.0,0.23709750566893423,0.44479166666666664,255,255.csv
56,dem,2,0.2371201814058957,0.5270975056689342,0.30236486486486486,255,255.csv
57,Dach,3,0.5271201814058957,0.9870975056689343,0.42901400862068967,255,255.csv
58,singt,4,0.9871201814058957,1.3470975056689343,0.19288194444444445,255,255.csv
59,fröhlich,5,1.3471201814058957,1.9870975056689342,0.4265625,255,255.csv
60,ein,6,1.9871201814058956,2.2070975056689344,0.6453683035714286,255,255.csv
61,Vogel,7,2.207120181405896,2.8070975056689345,0.4297916666666667,255,255.csv
62,Der,1,0.0,0.16709750566893425,0.42299107142857145,193,193.csv
63,Zug,2,0.2171201814058957,0.6570975056689342,0.44232954545454545,193,193.csv
64,rattert,3,0.6571201814058957,1.3070975056689342,0.3708079268292683,193,193.csv
65,laut,4,1.3071201814058957,1.6070975056689343,0.35464638157894735,193,193.csv
66,durch,5,1.6071201814058957,1.8870975056689343,0.2002232142857143,193,193.csv
67,die,6,1.8871201814058958,2.0570975056689345,0.09410511363636363,193,193.csv
68,Nacht,7,2.0571201814058955,2.5670975056689342,0.3516845703125,193,193.csv
69,Die,1,0.0,0.18709750566893424,0.19596354166666666,145,145.csv
70,Hilfsmannschaft,2,0.1871201814058957,1.1570975056689343,0.3570056352459016,145,145.csv
71,setzt,3,1.2771201814058957,1.6770975056689343,0.3684375,145,145.csv
72,sich,4,1.6771201814058956,1.8970975056689343,0.50390625,145,145.csv
73,in,5,1.8971201814058958,2.0170975056689344,0.4421875,145,145.csv
74,Marsch,6,2.017120181405896,2.617097505668934,0.39208333333333334,145,145.csv
75,Der,1,0.0,0.13709750566893425,0.3094618055555556,252,252.csv
76,Lehrer,2,0.13712018140589569,0.7270975056689343,0.47740709459459457,252,252.csv
77,erklärt,3,0.7271201814058957,1.3170975056689342,0.46230996621621623,252,252.csv
78,schwierige,4,1.3171201814058957,2.0670975056689342,0.3937832446808511,252,252.csv
79,Konzepte,5,2.0671201814058957,2.9970975056689344,0.2520032051282051,252,252.csv
80,Der,1,0.0,0.21709750566893424,0.5159040178571429,194,194.csv
81,Raureif,2,0.2171201814058957,1.0970975056689343,0.46392045454545455,194,194.csv
82,zaubert,3,1.0971201814058957,1.6770975056689343,0.3757491438356164,194,194.csv
83,Diamanten,4,1.6771201814058956,2.487097505668934,0.3727022058823529,194,194.csv
84,auf,5,2.4871201814058956,2.737097505668934,0.352783203125,194,194.csv
85,Blätter,6,2.8071201814058955,3.347097505668934,0.4071691176470588,194,194.csv
86,Vater,1,0.05712018140589569,0.7070975056689343,0.3088795731707317,061,061.csv
87,mischt,2,0.7071201814058957,1.1270975056689343,0.4879127358490566,061,061.csv
88,gleich,3,1.1271201814058958,1.6070975056689343,0.49713541666666666,061,061.csv
89,die,4,1.6071201814058957,1.7670975056689342,0.075390625,061,061.csv
90,Karten,5,1.7671201814058957,2.447097505668934,0.2645220588235294,061,061.csv
91,Die,1,0.0,0.12709750566893424,0.04638671875,139,139.csv
92,Bremse,2,0.1271201814058957,0.6270975056689342,0.4165426587301587,139,139.csv
93,quietscht,3,0.6271201814058956,1.2270975056689342,0.2984375,139,139.csv
94,beim,4,1.2771201814058957,1.5270975056689342,0.328857421875,139,139.csv
95,linkslastigen,5,1.5271201814058957,2.467097505668934,0.3790386652542373,139,139.csv
96,Bremsen,6,2.4671201814058956,3.0870975056689343,0.42638221153846156,139,139.csv
97,Der,1,0.0,0.22709750566893425,0.15975215517241378,028,028.csv
98,Kaffee,2,0.27712018140589567,0.9070975056689342,0.36125395569620256,028,028.csv
99,duftet,3,1.0271201814058957,1.5370975056689342,0.4345703125,028,028.csv
100,sehr,4,1.5371201814058957,1.7970975056689342,0.5101799242424242,028,028.csv
101,verlockend,5,1.7971201814058957,2.5870975056689343,0.2827493686868687,028,028.csv
102,Der,1,0.0,0.16709750566893425,0.12313988095238096,170,170.csv
103,Kaffeeplausch,2,0.16712018140589568,1.2270975056689342,0.37640977443609025,170,170.csv
104,wurde,3,1.2271201814058956,1.5670975056689342,0.5730377906976745,170,170.csv
105,von,4,1.5671201814058957,1.8370975056689343,0.3154871323529412,170,170.csv
106,Ameisen,5,1.8371201814058957,2.577097505668934,0.4327116935483871,170,170.csv
107,gestört,6,2.5771201814058955,3.217097505668934,0.41533203125,170,170.csv
108,Danach,1,0.0,0.5170975056689342,0.4938701923076923,054,054.csv
109,tut,2,0.5871201814058957,0.8370975056689343,0.361328125,054,054.csv
110,eine,3,0.8371201814058957,1.1770975056689343,0.6638808139534884,054,054.csv
111,Wanderung,4,1.1771201814058956,1.8470975056689343,0.30850074404761907,054,054.csv
112,gut,5,1.8471201814058957,2.2870975056689344,0.2975852272727273,054,054.csv
113,Öfen,1,0.0,0.5770975056689343,0.2709760273972603,085,085.csv
114,brauchen,2,0.5771201814058957,1.1570975056689343,0.253638698630137,085,085.csv
115,Kohlen,3,1.1571201814058958,1.7270975056689342,0.4350043402777778,085,085.csv
116,und,4,1.7271201814058956,1.9670975056689342,0.27109375,085,085.csv
117,Briketts,5,1.9671201814058956,2.717097505668934,0.24684175531914893,085,085.csv
118,Die,1,0.0,0.12709750566893424,0.30712890625,053,053.csv
119,Kartoffeln,2,0.1271201814058957,0.9670975056689343,0.3587053571428571,053,053.csv
120,gehören,3,0.9671201814058957,1.5070975056689342,0.4065946691176471,053,053.csv
121,zum,4,1.5071201814058957,1.7370975056689342,0.16756465517241378,053,053.csv
122,Mittagessen,5,1.7371201814058956,2.5670975056689342,0.3473557692307692,053,053.csv
123,Diese,1,0.0,0.3570975056689342,0.36961805555555555,082,082.csv
124,Durchsage,2,0.3571201814058957,1.2170975056689342,0.4976851851851852,082,082.csv
125,ist,3,1.2171201814058956,1.4270975056689343,0.3923611111111111,082,082.csv
126,ohne,4,1.4271201814058956,1.6870975056689343,0.23082386363636365,082,082.csv
127,Gewähr,5,1.6871201814058956,2.2670975056689344,0.3870933219178082,082,082.csv
128,Sie,1,0.037120181405895694,0.38709750566893425,0.38902698863636365,260,260.csv
129,läuft,2,0.3871201814058957,0.8970975056689342,0.489501953125,260,260.csv
130,entspannt,3,0.8971201814058957,1.6070975056689343,0.4254740168539326,260,260.csv
131,am,4,1.6071201814058957,1.8470975056689343,0.2046875,260,260.csv
132,Strand,5,1.8471201814058957,2.3970975056689343,0.411231884057971,260,260.csv
133,entlang,6,2.397120181405896,3.127845804988662,0.5732846467391305,260,260.csv
134,Das,1,0.0,0.23709750566893423,0.31015625,177,177.csv
135,Buch,2,0.3271201814058957,0.8070975056689342,0.33684895833333334,177,177.csv
136,liegt,3,0.8071201814058957,1.1770975056689343,0.3801529255319149,177,177.csv
137,auf,4,1.1771201814058956,1.4270975056689343,0.14404296875,177,177.csv
138,dem,5,1.4271201814058956,1.7270975056689342,0.3659539473684211,177,177.csv
139,gemütlichen,6,1.7271201814058956,2.447097505668934,0.33619791666666665,177,177.csv
140,Sofa,7,2.4471201814058956,3.0470975056689342,0.41072916666666665,177,177.csv
141,Die,1,0.0,0.15709750566893424,0.1578125,212,212.csv
142,Tomate,2,0.1571201814058957,0.8970975056689342,0.42263104838709675,212,212.csv
143,im,3,0.8971201814058957,1.0970975056689343,0.1246875,212,212.csv
144,Kühlschrank,4,1.0971201814058957,1.8870975056689343,0.41950757575757575,212,212.csv
145,keimte,5,1.8871201814058958,2.637097505668934,0.3390126329787234,212,212.csv
146,Diese,1,0.0,0.38709750566893425,0.23549107142857142,105,105.csv
147,zarten,2,0.3871201814058957,1.0570975056689342,0.3470052083333333,105,105.csv
148,Blumen,3,1.0571201814058957,1.7170975056689342,0.29527484939759036,105,105.csv
149,welken,4,1.7171201814058956,2.2070975056689344,0.3123739919354839,105,105.csv
150,rasch,5,2.207120181405896,2.6670975056689343,0.4515086206896552,105,105.csv
151,Der,1,0.0,0.22709750566893425,0.5953663793103449,021,021.csv
152,Wecker,2,0.22712018140589568,0.7870975056689342,0.30424107142857143,021,021.csv
153,klingelt,3,0.9671201814058957,1.5120861678004536,0.37601902173913043,021,021.csv
154,zur,4,1.512108843537415,1.7770975056689342,0.2835477941176471,021,021.csv
155,gewohnten,5,1.7771201814058957,2.327097505668934,0.28475996376811596,021,021.csv
156,Zeit,6,2.3271201814058955,2.887097505668934,0.29977678571428573,021,021.csv
157,Der,1,0.0,0.12709750566893424,0.2314453125,179,179.csv
158,Laptop,2,0.1271201814058957,0.8270975056689343,0.3175603693181818,179,179.csv
159,surft,3,0.9271201814058957,1.4170975056689343,0.3455141129032258,179,179.csv
160,schnell,4,1.4171201814058958,1.8570975056689343,0.6117897727272728,179,179.csv
161,im,5,1.8571201814058957,2.0370975056689344,0.343070652173913,179,179.csv
162,Internet,6,2.037120181405896,2.777097505668934,0.3551747311827957,179,179.csv
163,Das,1,0.0,0.27709750566893426,0.43504464285714284,026,026.csv
164,Wasser,2,0.27712018140589567,0.8370975056689343,0.41953125,026,026.csv
165,kocht,3,0.8371201814058957,1.2670975056689342,0.390625,026,026.csv
166,auf,4,1.2671201814058957,1.4770975056689342,0.41608796296296297,026,026.csv
167,dem,5,1.4771201814058956,1.6970975056689341,0.263671875,026,026.csv
168,Herd,6,1.6971201814058956,2.177097505668934,0.4015625,026,026.csv
169,Ein,1,0.0,0.18709750566893424,0.4248046875,215,215.csv
170,freundliches,2,0.1871201814058957,0.9970975056689343,0.3005514705882353,215,215.csv
171,Lächeln,3,0.9971201814058956,1.5970975056689343,0.4847916666666667,215,215.csv
172,erhellt,4,1.5971201814058957,2.117097505668934,0.40216346153846155,215,215.csv
173,den,5,2.1171201814058955,2.3370975056689343,0.14285714285714285,215,215.csv
174,Tag,6,2.3371201814058957,2.827097505668934,0.46295362903225806,215,215.csv
175,Diese,1,0.0,0.3570975056689342,0.33645833333333336,102,102.csv
176,Gegend,2,0.3571201814058957,0.9770975056689343,0.4280849358974359,102,102.csv
177,nennt,3,0.9771201814058957,1.2870975056689342,0.4280849358974359,102,102.csv
178,man,4,1.3371201814058957,1.5970975056689343,0.2909564393939394,102,102.csv
179,Sandwüste,5,1.5971201814058957,2.617097505668934,0.33331298828125,102,102.csv
180,Ihr,1,0.0,0.16709750566893425,0.28608630952380953,037,037.csv
181,Lachen,2,0.16712018140589568,0.6770975056689342,0.4752197265625,037,037.csv
182,hallte,3,0.6771201814058957,1.2070975056689341,0.4193097014925373,037,037.csv
183,durch,4,1.2071201814058956,1.4570975056689341,0.463623046875,037,037.csv
184,den,5,1.4571201814058956,1.6770975056689343,0.10100446428571429,037,037.csv
185,leeren,6,1.6771201814058956,2.1870975056689343,0.385498046875,037,037.csv
186,Park,7,2.187120181405896,2.7470975056689344,0.3900669642857143,037,037.csv
187,Er,1,0.01712018140589569,0.14709750566893423,0.15900735294117646,113,113.csv
188,hat,2,0.1471201814058957,0.39709750566893426,0.391357421875,113,113.csv
189,eine,3,0.39712018140589567,0.7570975056689342,0.5638888888888889,113,113.csv
190,sprunghafte,4,0.7571201814058957,1.6770975056689343,0.4105978260869565,113,113.csv
191,Gangart,5,1.6771201814058956,2.515374149659864,0.4069196428571429,113,113.csv
192,Ein,1,0.0,0.19709750566893425,0.45125,204,204.csv
193,Lächeln,2,0.19712018140589568,0.8270975056689343,0.4296875,204,204.csv
194,erhellt,3,0.8271201814058957,1.3070975056689342,0.52578125,204,204.csv
195,das,4,1.3071201814058957,1.5870975056689343,0.3611607142857143,204,204.csv
196,Gesicht,5,1.5871201814058957,2.3227891156462586,0.33449388586956524,204,204.csv
197,Es,1,0.0,0.23709750566893423,0.33541666666666664,114,114.csv
198,wird,2,0.2371201814058957,0.4770975056689342,0.40677083333333336,114,114.csv
199,auch,3,0.4771201814058957,0.7370975056689343,0.4401041666666667,114,114.csv
200,da,4,0.7371201814058957,1.0870975056689343,0.3689630681818182,114,114.csv
201,chinesisch,5,1.0871201814058957,1.8370975056689343,0.33269614361702127,114,114.csv
202,gesprochen,6,1.8371201814058957,2.5870975056689343,0.24493018617021275,114,114.csv
203,Vor,1,0.05712018140589569,0.38709750566893425,0.19903273809523808,168,168.csv
204,dem,2,0.3871201814058957,0.6070975056689343,0.5262276785714286,168,168.csv
205,Schloss,3,0.6071201814058957,1.2370975056689342,0.3428599683544304,168,168.csv
206,wartet,4,1.2371201814058956,1.9270975056689343,0.40131106321839083,168,168.csv
207,eine,5,1.9271201814058956,2.237097505668934,0.319911858974359,168,168.csv
208,einsame,6,2.2371201814058956,2.8370975056689343,0.29875,168,168.csv
209,Gestalt,7,2.8371201814058957,3.467097505668934,0.2491099683544304,168,168.csv
210,Der,1,0.0,0.22709750566893425,0.3448275862068966,030,030.csv
211,Regen,2,0.22712018140589568,0.8070975056689342,0.2901327054794521,030,030.csv
212,tropft,3,0.8571201814058957,1.2970975056689342,0.30170454545454545,030,030.csv
213,vom,4,1.2971201814058957,1.6370975056689343,0.5047238372093024,030,030.csv
214,Dach,5,1.6371201814058958,2.097097505668934,0.3382273706896552,030,030.csv
215,Unser,1,0.0,0.37709750566893424,0.3214518229166667,093,093.csv
216,Doktor,2,0.3771201814058957,1.0170975056689342,0.42158203125,093,093.csv
217,besucht,3,1.0171201814058957,1.4470975056689341,0.35358796296296297,093,093.csv
218,Vater,4,1.4471201814058956,1.9270975056689343,0.3375,093,093.csv
219,täglich,5,1.9271201814058956,2.697097505668934,0.30653994845360827,093,093.csv
220,Am,1,0.01712018140589569,0.2970975056689342,0.28504464285714287,042,042.csv
221,blauen,2,0.2971201814058957,0.7770975056689342,0.37109375,042,042.csv
222,Himmel,3,0.8371201814058957,1.2970975056689342,0.5816271551724138,042,042.csv
223,ziehen,4,1.2971201814058957,1.8370975056689343,0.236328125,042,042.csv
224,die,5,1.8371201814058957,1.9970975056689342,0.27734375,042,042.csv
225,Wolken,6,1.9971201814058956,2.637097505668934,0.25126953125,042,042.csv
226,Der,1,0.0,0.12709750566893424,0.09814453125,166,166.csv
227,Kühlschrank,2,0.1271201814058957,0.9670975056689343,0.44635416666666666,166,166.csv
228,summt,3,1.0471201814058957,1.4070975056689343,0.3454861111111111,166,166.csv
229,seltsame,4,1.4071201814058958,2.1470975056689343,0.5397345430107527,166,166.csv
230,Melodien,5,2.147120181405896,2.9370975056689343,0.366635101010101,166,166.csv
231,Durch,1,0.0,0.22709750566893425,0.4730603448275862,161,161.csv
232,die,2,0.22712018140589568,0.3570975056689342,0.1015625,161,161.csv
233,Straßen,3,0.3571201814058957,1.2070975056689341,0.49050817757009346,161,161.csv
234,zieht,4,1.3171201814058957,1.5470975056689342,0.3432112068965517,161,161.csv
235,eine,5,1.5471201814058957,1.7670975056689342,0.49581473214285715,161,161.csv
236,kalte,6,1.7671201814058957,2.347097505668934,0.3608732876712329,161,161.csv
237,Brise,7,2.3471201814058955,3.027097505668934,0.2035845588235294,161,161.csv
238,Der,1,0.0,0.15709750566893424,0.133984375,045,045.csv
239,Kaffee,2,0.1571201814058957,0.7770975056689342,0.38261217948717946,045,045.csv
240,dampft,3,0.7771201814058957,1.3270975056689343,0.3211050724637681,045,045.csv
241,in,4,1.3271201814058957,1.4670975056689342,0.2591145833333333,045,045.csv
242,den,5,1.4671201814058956,1.6470975056689343,0.3335597826086957,045,045.csv
243,Tassen,6,1.6471201814058958,2.2797278911564627,0.43525390625,045,045.csv
244,Die,1,0.0,0.13709750566893425,0.2113715277777778,243,243.csv
245,Bäckerin,2,0.13712018140589569,0.9370975056689342,0.332734375,243,243.csv
246,singt,3,0.9371201814058957,1.2670975056689342,0.4373139880952381,243,243.csv
247,fröhlich,4,1.2671201814058957,1.7970975056689342,0.32486007462686567,243,243.csv
248,beim,5,1.7971201814058957,2.0570975056689345,0.17116477272727273,243,243.csv
249,Brötchenbacken,6,2.0571201814058955,3.027097505668934,0.3672515368852459,243,243.csv
250,Vor,1,0.027120181405895692,0.2870975056689342,0.49266098484848486,154,154.csv
251,dem,2,0.2871201814058957,0.4770975056689342,0.388671875,154,154.csv
252,Haus,3,0.4771201814058957,1.0970975056689343,0.31981169871794873,154,154.csv
253,blühen,4,1.1671201814058958,1.6870975056689343,0.19134615384615383,154,154.csv
254,bunte,5,1.6871201814058956,2.1870975056689343,0.24578373015873015,154,154.csv
255,Blumenbeete,6,2.187120181405896,3.257097505668934,0.24259561567164178,154,154.csv
256,Du,1,0.0,0.16709750566893425,0.32217261904761907,128,128.csv
257,hilfst,2,0.16712018140589568,0.6270975056689342,0.35290948275862066,128,128.csv
258,mir,3,0.6271201814058956,0.9070975056689342,0.44174107142857144,128,128.csv
259,beim,4,0.9071201814058957,1.1170975056689343,0.4019097222222222,128,128.csv
260,Fernstudium,5,1.1171201814058958,2.2670975056689344,0.3334418402777778,128,128.csv
261,Ein,1,0.0,0.26709750566893425,0.3382352941176471,070,070.csv
262,Bauer,2,0.2671201814058957,0.8170975056689342,0.5241168478260869,070,070.csv
263,arbeitet,3,0.8171201814058957,1.7070975056689341,0.33272879464285715,070,070.csv
264,auf,4,1.7071201814058956,1.9770975056689342,0.34420955882352944,070,070.csv
265,seinem,5,1.9771201814058956,2.347097505668934,0.3568816489361702,070,070.csv
266,Acker,6,2.3471201814058955,2.847097505668934,0.38665674603174605,070,070.csv
267,Kollegen,1,0.0,0.6270975056689342,0.24406645569620253,238,238.csv
268,feiern,2,0.6271201814058956,1.0470975056689342,0.4407429245283019,238,238.csv
269,den,3,1.0471201814058957,1.2070975056689341,0.452734375,238,238.csv
270,Abschluss,4,1.2071201814058956,1.8270975056689343,0.33743990384615385,238,238.csv
271,eines,5,1.8271201814058957,2.177097505668934,0.3176491477272727,238,238.csv
272,erfolgreichen,6,2.1771201814058956,3.1070975056689343,0.32271634615384615,238,238.csv
273,Projekts,7,3.1071201814058957,3.907097505668934,0.1665625,238,238.csv
274,Geld,1,0.0,0.33709750566893426,0.15606831395348839,077,077.csv
275,allein,2,0.33712018140589567,0.9570975056689343,0.499599358974359,077,077.csv
276,macht,3,0.9571201814058957,1.3170975056689342,0.37881944444444443,077,077.csv
277,nicht,4,1.3671201814058958,1.6670975056689343,0.16138980263157895,077,077.csv
278,glücklich,5,1.6671201814058958,2.3370975056689343,0.2927827380952381,077,077.csv
279,Der,1,0.0,0.14709750566893423,0.6455592105263158,244,244.csv
280,Polizist,2,0.1471201814058957,0.9670975056689343,0.3001365291262136,244,244.csv
281,spielt,3,0.9671201814058957,1.3870975056689343,0.31235259433962265,244,244.csv
282,Gitarre,4,1.3871201814058958,1.9570975056689341,0.3656684027777778,244,244.csv
283,für,5,1.9571201814058956,2.1870975056689343,0.43049568965517243,244,244.csv
284,die,6,2.187120181405896,2.3070975056689345,0.278125,244,244.csv
285,Nachbarschaft,7,2.3071201814058955,3.2670975056689344,0.35052083333333334,244,244.csv
286,Der,1,0.0,0.17709750566893423,0.6256793478260869,182,182.csv
287,Regenschirm,2,0.1771201814058957,1.0370975056689342,0.3296440972222222,182,182.csv
288,schützt,3,1.0371201814058957,1.5270975056689342,0.2583165322580645,182,182.csv
289,vor,4,1.5271201814058957,1.7270975056689342,0.620625,182,182.csv
290,plötzlichem,5,1.7271201814058956,2.467097505668934,0.29469086021505375,182,182.csv
291,Regen,6,2.4671201814058956,2.967097505668934,0.46130952380952384,182,182.csv
292,Die,1,0.04712018140589569,0.19709750566893425,0.38692434210526316,153,153.csv
293,Melodie,2,0.19712018140589568,0.9770975056689343,0.3321109693877551,153,153.csv
294,klingt,3,0.9771201814058957,1.3970975056689343,0.5198997641509434,153,153.csv
295,nach,4,1.4771201814058956,1.7770975056689342,0.49136513157894735,153,153.csv
296,Sommer,5,1.7771201814058957,2.327097505668934,0.40160778985507245,153,153.csv
297,In,1,0.0,0.15709750566893424,0.31875,236,236.csv
298,der,2,0.1571201814058957,0.25709750566893425,0.5841346153846154,236,236.csv
299,Galerie,3,0.2571201814058957,0.9270975056689342,0.42485119047619047,236,236.csv
300,bewundern,4,0.9271201814058957,1.6170975056689343,0.3538074712643678,236,236.csv
301,Besucher,5,1.6171201814058958,2.277097505668934,0.2994164156626506,236,236.csv
302,zeitgenössische,6,2.2771201814058957,3.2470975056689344,0.3801229508196721,236,236.csv
303,Kunst,7,3.247120181405896,3.827097505668934,0.22549229452054795,236,236.csv
304,Nach,1,0.0,0.32709750566893425,0.6038490853658537,121,121.csv
305,der,2,0.3271201814058957,0.4870975056689342,0.26171875,121,121.csv
306,harten,3,0.4871201814058957,0.9470975056689342,0.4744073275862069,121,121.csv
307,Arbeit,4,0.9471201814058957,1.5220861678004536,0.4085286458333333,121,121.csv
308,brauche,5,1.522108843537415,1.9570975056689341,0.4838068181818182,121,121.csv
309,ich,6,1.9571201814058956,2.1670975056689343,0.11689814814814815,121,121.csv
310,Zerstreuung,7,2.167120181405896,3.0670975056689342,0.2852599557522124,121,121.csv
311,Im,1,0.0,0.30709750566893423,0.11438301282051282,005,005.csv
312,Wald,2,0.3071201814058957,0.8570975056689343,0.23584692028985507,005,005.csv
313,plätschert,3,0.9471201814058957,1.6470975056689343,0.3097478693181818,005,005.csv
314,eine,4,1.6471201814058958,2.027097505668934,0.3307291666666667,005,005.csv
315,dunkle,5,2.0271201814058957,2.487097505668934,0.2940463362068966,005,005.csv
316,Quelle,6,2.4871201814058956,3.1070975056689343,0.4505208333333333,005,005.csv
317,Ein,1,0.0,0.20709750566893423,0.24969951923076922,231,231.csv
318,Paar,2,0.2071201814058957,0.7670975056689342,0.3444196428571429,231,231.csv
319,tanzt,3,0.8671201814058956,1.2970975056689342,0.4157986111111111,231,231.csv
320,unter,4,1.2971201814058957,1.6270975056689343,0.4529389880952381,231,231.csv
321,dem,5,1.6271201814058958,1.8270975056689343,0.425,231,231.csv
322,Sternenhimmel,6,1.8271201814058957,2.837142857142857,0.32904773622047245,231,231.csv
323,Die,1,0.0,0.25709750566893425,0.13683712121212122,126,126.csv
324,Entscheidung,2,0.2571201814058957,1.1670975056689343,0.5415296052631579,126,126.csv
325,darfst,3,1.2971201814058957,1.6370975056689343,0.4262354651162791,126,126.csv
326,du,4,1.6371201814058958,1.7170975056689342,0.43671875,126,126.csv
327,selbst,5,1.7171201814058956,2.177097505668934,0.44558189655172414,126,126.csv
328,fällen,6,2.1771201814058956,2.7470975056689344,0.357421875,126,126.csv
329,Kinder,1,0.0,0.6170975056689343,0.3909254807692308,027,027.csv
330,spielen,2,0.6171201814058956,1.1670975056689343,0.38768115942028986,027,027.csv
331,fröhlich,3,1.1671201814058958,1.7770975056689342,0.2870332792207792,027,027.csv
332,im,4,1.7771201814058957,1.9370975056689343,0.13359375,027,027.csv
333,Park,5,1.9371201814058956,2.4770975056689344,0.15693933823529413,027,027.csv
334,Ein,1,0.0,0.18709750566893424,0.4182942708333333,214,214.csv
335,leiser,2,0.1871201814058957,0.8070975056689342,0.5615985576923077,214,214.csv
336,Windhauch,3,0.8071201814058957,1.5670975056689342,0.4886513157894737,214,214.csv
337,streift,4,1.5671201814058957,2.1670975056689343,0.3471875,214,214.csv
338,die,5,2.167120181405896,2.367097505668934,0.083125,214,214.csv
339,Wiesen,6,2.3671201814058955,2.987097505668934,0.16626602564102563,214,214.csv
340,Verkehrsampeln,1,0.05712018140589569,1.1770975056689343,0.34659598214285714,103,103.csv
341,leuchten,2,1.1771201814058956,1.7770975056689342,0.36083333333333334,103,103.csv
342,grün,3,1.7771201814058957,2.407097505668934,0.3839992088607595,103,103.csv
343,gelb,4,2.5071201814058957,3.027097505668934,0.3816105769230769,103,103.csv
344,rot,5,3.1171201814058955,3.6325396825396825,0.43990384615384615,103,103.csv
345,Der,1,0.0,0.17709750566893423,0.2452445652173913,213,213.csv
346,Nachbar,2,0.1771201814058957,0.8770975056689342,0.4304865056818182,213,213.csv
347,sang,3,0.8771201814058956,1.2270975056689342,0.423828125,213,213.csv
348,unter,4,1.2271201814058956,1.5370975056689342,0.19831730769230768,213,213.csv
349,der,5,1.5371201814058957,1.6870975056689343,0.32730263157894735,213,213.csv
350,Dusche,6,1.6871201814058956,2.257097505668934,0.2468532986111111,213,213.csv
351,Oper,7,2.2571201814058957,2.847097505668934,0.3203125,213,213.csv
352,Einige,1,0.0,0.45709750566893426,0.49932650862068967,104,104.csv
353,Busse,2,0.45712018140589566,0.9170975056689342,0.4146012931034483,104,104.csv
354,fahren,3,0.9171201814058957,1.4070975056689343,0.4774445564516129,104,104.csv
355,heute,4,1.4071201814058958,1.7570975056689342,0.4481534090909091,104,104.csv
356,später,5,1.7571201814058957,2.527097505668934,0.4526417525773196,104,104.csv
357,Der,1,0.0,0.26709750566893425,0.3304227941176471,020,020.csv
358,Regen,2,0.2671201814058957,0.7970975056689342,0.4139458955223881,020,020.csv
359,prasselt,3,0.7971201814058957,1.3870975056689343,0.3913640202702703,020,020.csv
360,auf,4,1.3871201814058958,1.5970975056689343,0.5379050925925926,020,020.csv
361,das,5,1.5971201814058957,1.8370975056689343,0.44166666666666665,020,020.csv
362,Dachfenster,6,1.8371201814058957,2.887097505668934,0.4518821022727273,020,020.csv
363,Die,1,0.0,0.16709750566893425,0.1722470238095238,178,178.csv
364,Sonne,2,0.16712018140589568,0.6570975056689342,0.3460181451612903,178,178.csv
365,strahlt,3,0.6571201814058957,1.2570975056689342,0.39197916666666666,178,178.csv
366,am,4,1.2571201814058957,1.4970975056689342,0.5377604166666666,178,178.csv
367,wolkenlosen,5,1.4971201814058956,2.3970975056689343,0.37258019911504425,178,178.csv
368,Himmel,6,2.397120181405896,2.907097505668934,0.4127197265625,178,178.csv
369,Wir,1,0.01712018140589569,0.33709750566893426,0.34453125,052,052.csv
370,wollen,2,0.33712018140589567,0.7170975056689343,0.5237630208333334,052,052.csv
371,heute,3,0.7171201814058957,1.1770975056689343,0.5202047413793104,052,052.csv
372,spazieren,4,1.1771201814058956,1.9270975056689343,0.2551529255319149,052,052.csv
373,gehen,5,1.9271201814058956,2.3770975056689343,0.09649122807017543,052,052.csv
374,Manche,1,0.0,0.43709750566893424,0.29048295454545453,083,083.csv
375,Menschen,2,0.4371201814058957,1.0070975056689342,0.181640625,083,083.csv
376,vertragen,3,1.0071201814058957,1.7470975056689342,0.3550907258064516,083,083.csv
377,keine,4,1.7471201814058956,2.117097505668934,0.4173869680851064,083,083.csv
378,Erdbeeren,5,2.1171201814058955,2.887097505668934,0.3696842783505155,083,083.csv
379,Der,1,0.0,0.12709750566893424,0.38232421875,176,176.csv
380,Kaffee,2,0.1271201814058957,0.7870975056689342,0.43589984939759036,176,176.csv
381,duftet,3,0.8571201814058957,1.3270975056689343,0.2747616525423729,176,176.csv
382,verführerisch,4,1.3271201814058957,2.2270975056689344,0.4785674778761062,176,176.csv
383,am,5,2.227120181405896,2.4970975056689344,0.5193014705882353,176,176.csv
384,Morgen,6,2.497120181405896,2.987097505668934,0.3680695564516129,176,176.csv
