BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Das;d a s;;;;;;;
1637;3527;0;a;;Das;d a s;;;;;;;
5165;4850;0;s;;Das;d a s;;;;;;;
10016;6173;1;t;;Telefon;t e l e f o: n;;;;;;;
16190;2645;1;e;;Telefon;t e l e f o: n;;;;;;;
18836;2645;1;l;;Telefon;t e l e f o: n;;;;;;;
21482;2645;1;e;;Telefon;t e l e f o: n;;;;;;;
24128;6614;1;f;;Telefon;t e l e f o: n;;;;;;;
30743;7055;1;oː;;Telefon;t e l e f o: n;;;;;;;
37799;4850;1;n;;Telefon;t e l e f o: n;;;;;;;
42650;4850;2;k;;klingelt;k l I N @ l t;;;;;;;
47501;3527;2;l;;klingelt;k l I N @ l t;;;;;;;
51029;1763;2;ɪ;;klingelt;k l I N @ l t;;;;;;;
52793;3968;2;ŋ;;klingelt;k l I N @ l t;;;;;;;
56762;3968;2;ə;;klingelt;k l I N @ l t;;;;;;;
60731;3086;2;l;;klingelt;k l I N @ l t;;;;;;;
63818;3086;2;t;;klingelt;k l I N @ l t;;;;;;;
66905;1322;3;ʔ;;in;? I n;;;;;;;
68228;2204;3;ɪ;;in;? I n;;;;;;;
70433;3527;3;n;;in;? I n;;;;;;;
73961;1322;4;d;;der;d e: 6;;;;;;;
75284;1763;4;eː;;der;d e: 6;;;;;;;
77048;2645;4;ɐ;;der;d e: 6;;;;;;;
79694;7055;5;ʃ;;stillen;S t I l @ n;;;;;;;
86750;2204;5;t;;stillen;S t I l @ n;;;;;;;
88955;2645;5;ɪ;;stillen;S t I l @ n;;;;;;;
91601;1322;5;l;;stillen;S t I l @ n;;;;;;;
92924;5291;5;ə;;stillen;S t I l @ n;;;;;;;
98216;6614;5;n;;stillen;S t I l @ n;;;;;;;
104831;1763;6;v;;Wohnung;v o: n U N;;;;;;;
106595;8819;6;oː;;Wohnung;v o: n U N;;;;;;;
115415;2645;6;n;;Wohnung;v o: n U N;;;;;;;
118061;3968;6;ʊ;;Wohnung;v o: n U N;;;;;;;
122030;7496;6;ŋ;;Wohnung;v o: n U N;;;;;;;
129527;2542;-1;(...);;;;;;;;;;
