BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Die;d i:;;;;;;;
1637;4409;0;iː;;Die;d i:;;;;;;;
6047;3527;1;b;;Bäckerin;b E k @ r I n;;;;;;;
9575;3968;1;ɛ;;Bäckerin;b E k @ r I n;;;;;;;
13544;6614;1;k;;Bäckerin;b E k @ r I n;;;;;;;
20159;3086;1;ə;;Bäckerin;b E k @ r I n;;;;;;;
23246;3086;1;r;;Bäckerin;b E k @ r I n;;;;;;;
26333;3086;1;ɪ;;Bäckerin;b E k @ r I n;;;;;;;
29420;11906;1;n;;Bäckerin;b E k @ r I n;;;;;;;
41327;7496;2;z;;singt;z I N t;;;;;;;
48824;3968;2;ɪ;;singt;z I N t;;;;;;;
52793;1763;2;ŋ;;singt;z I N t;;;;;;;
54557;1322;2;t;;singt;z I N t;;;;;;;
55880;4409;3;f;;fröhlich;f r 2: l I C;;;;;;;
60290;4409;3;r;;fröhlich;f r 2: l I C;;;;;;;
64700;4850;3;øː;;fröhlich;f r 2: l I C;;;;;;;
69551;3527;3;l;;fröhlich;f r 2: l I C;;;;;;;
73079;2204;3;ɪ;;fröhlich;f r 2: l I C;;;;;;;
75284;3968;3;ç;;fröhlich;f r 2: l I C;;;;;;;
79253;3968;4;b;;beim;b aI m;;;;;;;
83222;3527;4;aɪ;;beim;b aI m;;;;;;;
86750;3968;4;m;;beim;b aI m;;;;;;;
90719;1763;5;b;;Brötchenbacken;b r 2: t C @ n b a k @ n;;;;;;;
92483;2645;5;r;;Brötchenbacken;b r 2: t C @ n b a k @ n;;;;;;;
95129;5732;5;øː;;Brötchenbacken;b r 2: t C @ n b a k @ n;;;;;;;
100862;2204;5;t;;Brötchenbacken;b r 2: t C @ n b a k @ n;;;;;;;
103067;4409;5;ç;;Brötchenbacken;b r 2: t C @ n b a k @ n;;;;;;;
107477;2645;5;ə;;Brötchenbacken;b r 2: t C @ n b a k @ n;;;;;;;
110123;3968;5;n;;Brötchenbacken;b r 2: t C @ n b a k @ n;;;;;;;
114092;2204;5;b;;Brötchenbacken;b r 2: t C @ n b a k @ n;;;;;;;
116297;3968;5;a;;Brötchenbacken;b r 2: t C @ n b a k @ n;;;;;;;
120266;2645;5;k;;Brötchenbacken;b r 2: t C @ n b a k @ n;;;;;;;
122912;1763;5;ə;;Brötchenbacken;b r 2: t C @ n b a k @ n;;;;;;;
124676;8819;5;n;;Brötchenbacken;b r 2: t C @ n b a k @ n;;;;;;;
133496;1151;-1;(...);;;;;;;;;;
