BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Das;d a s;;;;;;;
1637;4850;0;a;;Das;d a s;;;;;;;
6488;3527;0;s;;Das;d a s;;;;;;;
10016;9260;1;k;;kalte;k a l t @;;;;;;;
19277;3968;1;a;;kalte;k a l t @;;;;;;;
23246;5291;1;l;;kalte;k a l t @;;;;;;;
28538;6173;1;t;;kalte;k a l t @;;;;;;;
34712;3086;1;ə;;kalte;k a l t @;;;;;;;
37799;4850;2;l;;Licht;l I C t;;;;;;;
42650;3968;2;ɪ;;Licht;l I C t;;;;;;;
46619;7496;2;ç;;Licht;l I C t;;;;;;;
54116;8378;2;t;;Licht;l I C t;;;;;;;
62495;2204;-1;(...);;;;;;;;;;
64700;4409;3;l;;leuchtet;l OY C t @ t;;;;;;;
69110;6614;3;ɔʏ;;leuchtet;l OY C t @ t;;;;;;;
75725;3527;3;ç;;leuchtet;l OY C t @ t;;;;;;;
79253;3968;3;t;;leuchtet;l OY C t @ t;;;;;;;
83222;3527;3;ə;;leuchtet;l OY C t @ t;;;;;;;
86750;2204;3;t;;leuchtet;l OY C t @ t;;;;;;;
88955;1763;4;ʔ;;am;? a m;;;;;;;
90719;4850;4;a;;am;? a m;;;;;;;
95570;5291;4;m;;am;? a m;;;;;;;
100862;1322;5;m;;Morgen;m O 6 g @ n;;;;;;;
102185;1763;5;ɔ;;Morgen;m O 6 g @ n;;;;;;;
103949;9260;5;ɐ;;Morgen;m O 6 g @ n;;;;;;;
113210;5732;5;ɡ;;Morgen;m O 6 g @ n;;;;;;;
118943;4850;5;ə;;Morgen;m O 6 g @ n;;;;;;;
123794;2204;5;n;;Morgen;m O 6 g @ n;;;;;;;
125999;2157;-1;(...);;;;;;;;;;
