BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2518;0;d;;Der;d e: 6;;;;;;;
2519;3968;0;eː;;Der;d e: 6;;;;;;;
6488;1322;0;ɐ;;Der;d e: 6;;;;;;;
7811;1763;1;r;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
9575;7055;1;eː;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
16631;2645;1;ɡ;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
19277;2645;1;ə;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
21923;1763;1;n;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
23687;7055;1;ʃ;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
30743;1322;1;ɪ;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
32066;7496;1;ɐ;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
39563;6173;1;m;;Regenschirm;r e: g @ n S I 6 m;;;;;;;
45737;7937;2;ʃ;;schützt;S Y t s t;;;;;;;
53675;3968;2;ʏ;;schützt;S Y t s t;;;;;;;
57644;2204;2;t;;schützt;S Y t s t;;;;;;;
59849;4409;2;s;;schützt;S Y t s t;;;;;;;
64259;3086;2;t;;schützt;S Y t s t;;;;;;;
67346;3968;3;f;;vor;f o: 6;;;;;;;
71315;1763;3;oː;;vor;f o: 6;;;;;;;
73079;3086;3;ɐ;;vor;f o: 6;;;;;;;
76166;3968;4;p;;plötzlichem;p l 9 t s l I C @ m;;;;;;;
80135;2645;4;l;;plötzlichem;p l 9 t s l I C @ m;;;;;;;
82781;3086;4;œ;;plötzlichem;p l 9 t s l I C @ m;;;;;;;
85868;2204;4;t;;plötzlichem;p l 9 t s l I C @ m;;;;;;;
88073;3968;4;s;;plötzlichem;p l 9 t s l I C @ m;;;;;;;
92042;4409;4;l;;plötzlichem;p l 9 t s l I C @ m;;;;;;;
96452;1763;4;ɪ;;plötzlichem;p l 9 t s l I C @ m;;;;;;;
98216;5291;4;ç;;plötzlichem;p l 9 t s l I C @ m;;;;;;;
103508;3527;4;ə;;plötzlichem;p l 9 t s l I C @ m;;;;;;;
107036;1763;4;m;;plötzlichem;p l 9 t s l I C @ m;;;;;;;
108800;3086;5;r;;Regen;r e: g @ n;;;;;;;
111887;7937;5;eː;;Regen;r e: g @ n;;;;;;;
119825;3968;5;ɡ;;Regen;r e: g @ n;;;;;;;
123794;5291;5;ə;;Regen;r e: g @ n;;;;;;;
129086;1763;5;n;;Regen;r e: g @ n;;;;;;;
130850;3797;-1;(...);;;;;;;;;;
