BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Auf;? aU f;;;;;;;
1637;5732;0;aʊ;;Auf;? aU f;;;;;;;
7370;3086;0;f;;Auf;? aU f;;;;;;;
10457;4409;1;d;;dem;d e: m;;;;;;;
14867;2204;1;eː;;dem;d e: m;;;;;;;
17072;6173;1;m;;dem;d e: m;;;;;;;
23246;2204;2;d;;Dach;d a x;;;;;;;
25451;4409;2;a;;Dach;d a x;;;;;;;
29861;13670;2;x;;Dach;d a x;;;;;;;
43532;5291;3;z;;singt;z I N t;;;;;;;
48824;4409;3;ɪ;;singt;z I N t;;;;;;;
53234;4850;3;ŋ;;singt;z I N t;;;;;;;
58085;1322;3;t;;singt;z I N t;;;;;;;
59408;4850;4;f;;fröhlich;f r 2: l I C;;;;;;;
64259;4409;4;r;;fröhlich;f r 2: l I C;;;;;;;
68669;6173;4;øː;;fröhlich;f r 2: l I C;;;;;;;
74843;3086;4;l;;fröhlich;f r 2: l I C;;;;;;;
77930;3527;4;ɪ;;fröhlich;f r 2: l I C;;;;;;;
81458;6173;4;ç;;fröhlich;f r 2: l I C;;;;;;;
87632;3086;5;ʔ;;ein;? aI n;;;;;;;
90719;3527;5;aɪ;;ein;? aI n;;;;;;;
94247;3086;5;n;;ein;? aI n;;;;;;;
97334;7496;6;f;;Vogel;f o: g @ l;;;;;;;
104831;7055;6;oː;;Vogel;f o: g @ l;;;;;;;
111887;3527;6;ɡ;;Vogel;f o: g @ l;;;;;;;
115415;7055;6;ə;;Vogel;f o: g @ l;;;;;;;
122471;1322;6;l;;Vogel;f o: g @ l;;;;;;;
123794;2221;-1;(...);;;;;;;;;;
