BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;-1;(...);;;;;;;;;;
2078;6173;0;f;;Fünf;f Y n f;;;;;;;
8252;3527;0;ʏ;;Fünf;f Y n f;;;;;;;
11780;5732;0;n;;Fünf;f Y n f;;;;;;;
17513;1322;0;f;;Fünf;f Y n f;;;;;;;
18836;6614;1;f;;Freunde;f r OY n d @;;;;;;;
25451;3527;1;r;;Freunde;f r OY n d @;;;;;;;
28979;7937;1;ɔʏ;;Freunde;f r OY n d @;;;;;;;
36917;5732;1;n;;Freunde;f r OY n d @;;;;;;;
42650;1322;1;d;;Freunde;f r OY n d @;;;;;;;
43973;8378;1;ə;;Freunde;f r OY n d @;;;;;;;
52352;1322;2;v;;wollen;v O l @ n;;;;;;;
53675;4409;2;ɔ;;wollen;v O l @ n;;;;;;;
58085;6614;2;l;;wollen;v O l @ n;;;;;;;
64700;1763;2;ə;;wollen;v O l @ n;;;;;;;
66464;1763;2;n;;wollen;v O l @ n;;;;;;;
68228;1322;3;d;;die;d i:;;;;;;;
69551;4409;3;iː;;die;d i:;;;;;;;
73961;2204;4;v;;Welt;v E l t;;;;;;;
76166;6173;4;ɛ;;Welt;v E l t;;;;;;;
82340;2204;4;l;;Welt;v E l t;;;;;;;
84545;4188;4;t;;Welt;v E l t;;;;;;;
88734;4188;5;b;;bereisen;b @ r aI z @ n;;;;;;;
92923;2205;5;ə;;bereisen;b @ r aI z @ n;;;;;;;
95129;3968;5;r;;bereisen;b @ r aI z @ n;;;;;;;
99098;9260;5;aɪ;;bereisen;b @ r aI z @ n;;;;;;;
108359;6173;5;z;;bereisen;b @ r aI z @ n;;;;;;;
114533;9701;5;ə;;bereisen;b @ r aI z @ n;;;;;;;
124235;1322;5;n;;bereisen;b @ r aI z @ n;;;;;;;
125558;699;-1;(...);;;;;;;;;;
