BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;0;d;;Der;d e: 6;;;;;;;
2078;2645;0;eː;;Der;d e: 6;;;;;;;
4724;2204;0;ɐ;;Der;d e: 6;;;;;;;
6929;2204;1;ʔ;;Apfelbaum;? a p f E l b aU m;;;;;;;
9134;3086;1;a;;Apfelbaum;? a p f E l b aU m;;;;;;;
12221;3968;1;p;;Apfelbaum;? a p f E l b aU m;;;;;;;
16190;3527;1;f;;Apfelbaum;? a p f E l b aU m;;;;;;;
19718;3086;1;ɛ;;Apfelbaum;? a p f E l b aU m;;;;;;;
22805;2204;1;l;;Apfelbaum;? a p f E l b aU m;;;;;;;
25010;3086;1;b;;Apfelbaum;? a p f E l b aU m;;;;;;;
28097;9260;1;aʊ;;Apfelbaum;? a p f E l b aU m;;;;;;;
37358;7496;1;m;;Apfelbaum;? a p f E l b aU m;;;;;;;
44855;3086;2;t;;trägt;t r E: k t;;;;;;;
47942;4409;2;r;;trägt;t r E: k t;;;;;;;
52352;3527;2;ɛː;;trägt;t r E: k t;;;;;;;
55880;3527;2;k;;trägt;t r E: k t;;;;;;;
59408;1763;2;t;;trägt;t r E: k t;;;;;;;
61172;6614;3;f;;viele;f i: l @;;;;;;;
67787;5291;3;iː;;viele;f i: l @;;;;;;;
73079;3086;3;l;;viele;f i: l @;;;;;;;
76166;4850;3;ə;;viele;f i: l @;;;;;;;
81017;2645;4;r;;reife;r aI f @;;;;;;;
83663;7937;4;aɪ;;reife;r aI f @;;;;;;;
91601;7496;4;f;;reife;r aI f @;;;;;;;
99098;4850;4;ə;;reife;r aI f @;;;;;;;
103949;2204;5;ʔ;;Äpfel;? E p f @ l;;;;;;;
106154;3527;5;ɛ;;Äpfel;? E p f @ l;;;;;;;
109682;4850;5;p;;Äpfel;? E p f @ l;;;;;;;
114533;6173;5;f;;Äpfel;? E p f @ l;;;;;;;
120707;5732;5;ə;;Äpfel;? E p f @ l;;;;;;;
126440;1322;5;l;;Äpfel;? E p f @ l;;;;;;;
127763;4191;-1;(...);;;;;;;;;;
