BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;3841;0;n;;Nicht;n I C t;;;;;;;
3842;2645;0;ɪ;;Nicht;n I C t;;;;;;;
6488;3968;0;ç;;Nicht;n I C t;;;;;;;
10457;2645;0;t;;Nicht;n I C t;;;;;;;
13103;2204;1;ʔ;;alle;? a l @;;;;;;;
15308;4409;1;a;;alle;? a l @;;;;;;;
19718;3086;1;l;;alle;? a l @;;;;;;;
22805;1763;1;ə;;alle;? a l @;;;;;;;
24569;5732;2;m;;Menschen;m E n S @ n;;;;;;;
30302;3086;2;ɛ;;Menschen;m E n S @ n;;;;;;;
33389;3968;2;n;;Menschen;m E n S @ n;;;;;;;
37358;6614;2;ʃ;;Menschen;m E n S @ n;;;;;;;
43973;1763;2;ə;;Menschen;m E n S @ n;;;;;;;
45737;2645;2;n;;Menschen;m E n S @ n;;;;;;;
48383;4409;3;f;;verkraften;f E 6 k r a f t @ n;;;;;;;
52793;1322;3;ɛ;;verkraften;f E 6 k r a f t @ n;;;;;;;
54116;1322;3;ɐ;;verkraften;f E 6 k r a f t @ n;;;;;;;
55439;3086;3;k;;verkraften;f E 6 k r a f t @ n;;;;;;;
58526;3527;3;r;;verkraften;f E 6 k r a f t @ n;;;;;;;
62054;4850;3;a;;verkraften;f E 6 k r a f t @ n;;;;;;;
66905;3968;3;f;;verkraften;f E 6 k r a f t @ n;;;;;;;
70874;5291;3;t;;verkraften;f E 6 k r a f t @ n;;;;;;;
76166;3527;3;ə;;verkraften;f E 6 k r a f t @ n;;;;;;;
79694;1322;3;n;;verkraften;f E 6 k r a f t @ n;;;;;;;
81017;1763;4;d;;den;d e: n;;;;;;;
82781;3527;4;eː;;den;d e: n;;;;;;;
86309;2204;4;n;;den;d e: n;;;;;;;
88514;4409;5;l;;Linksverkehr;l I N k s f 6 k e: 6;;;;;;;
92924;1763;5;ɪ;;Linksverkehr;l I N k s f 6 k e: 6;;;;;;;
94688;3527;5;ŋ;;Linksverkehr;l I N k s f 6 k e: 6;;;;;;;
98216;1322;5;k;;Linksverkehr;l I N k s f 6 k e: 6;;;;;;;
99539;3527;5;s;;Linksverkehr;l I N k s f 6 k e: 6;;;;;;;
103067;3086;5;f;;Linksverkehr;l I N k s f 6 k e: 6;;;;;;;
106154;1763;5;ɐ;;Linksverkehr;l I N k s f 6 k e: 6;;;;;;;
107918;7496;5;k;;Linksverkehr;l I N k s f 6 k e: 6;;;;;;;
115415;3527;5;eː;;Linksverkehr;l I N k s f 6 k e: 6;;;;;;;
118943;3968;5;ɐ;;Linksverkehr;l I N k s f 6 k e: 6;;;;;;;
122912;3527;6;z;;sofort;z o f O 6 t;;;;;;;
126440;3086;6;o;;sofort;z o f O 6 t;;;;;;;
129527;7055;6;f;;sofort;z o f O 6 t;;;;;;;
136583;2204;6;ɔ;;sofort;z o f O 6 t;;;;;;;
138788;7937;6;ɐ;;sofort;z o f O 6 t;;;;;;;
146726;6173;6;t;;sofort;z o f O 6 t;;;;;;;
152900;2692;-1;(...);;;;;;;;;;
