BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Achtlos;? a x t l o: s;;;;;;;
1637;3086;0;a;;Achtlos;? a x t l o: s;;;;;;;
4724;6614;0;x;;Achtlos;? a x t l o: s;;;;;;;
11339;2645;0;t;;Achtlos;? a x t l o: s;;;;;;;
13985;3086;0;l;;Achtlos;? a x t l o: s;;;;;;;
17072;8378;0;oː;;Achtlos;? a x t l o: s;;;;;;;
25451;9260;0;s;;Achtlos;? a x t l o: s;;;;;;;
34712;4850;1;v;;wirft;v I 6 f t;;;;;;;
39563;1322;1;ɪ;;wirft;v I 6 f t;;;;;;;
40886;3527;1;ɐ;;wirft;v I 6 f t;;;;;;;
44414;2645;1;f;;wirft;v I 6 f t;;;;;;;
47060;1322;1;t;;wirft;v I 6 f t;;;;;;;
48383;3086;2;d;;der;d e: 6;;;;;;;
51470;1763;2;eː;;der;d e: 6;;;;;;;
53234;1763;2;ɐ;;der;d e: 6;;;;;;;
54998;5732;3;k;;Knirps;k n I 6 p s;;;;;;;
60731;4850;3;n;;Knirps;k n I 6 p s;;;;;;;
65582;1322;3;ɪ;;Knirps;k n I 6 p s;;;;;;;
66905;6173;3;ɐ;;Knirps;k n I 6 p s;;;;;;;
73079;3527;3;p;;Knirps;k n I 6 p s;;;;;;;
76607;7937;3;s;;Knirps;k n I 6 p s;;;;;;;
84545;6614;4;m;;Matsch;m a t S;;;;;;;
91160;3527;4;a;;Matsch;m a t S;;;;;;;
94688;3527;4;t;;Matsch;m a t S;;;;;;;
98216;7496;4;ʃ;;Matsch;m a t S;;;;;;;
105713;4850;5;d;;durchs;d U 6 C s;;;;;;;
110564;1763;5;ʊ;;durchs;d U 6 C s;;;;;;;
112328;2204;5;ɐ;;durchs;d U 6 C s;;;;;;;
114533;2645;5;ç;;durchs;d U 6 C s;;;;;;;
117179;4409;5;s;;durchs;d U 6 C s;;;;;;;
121589;3527;6;ʔ;;Eckfenster;? E k f E n s t 6;;;;;;;
125117;2645;6;ɛ;;Eckfenster;? E k f E n s t 6;;;;;;;
127763;4850;6;k;;Eckfenster;? E k f E n s t 6;;;;;;;
132614;5732;6;f;;Eckfenster;? E k f E n s t 6;;;;;;;
138347;3968;6;ɛ;;Eckfenster;? E k f E n s t 6;;;;;;;
142316;3527;6;n;;Eckfenster;? E k f E n s t 6;;;;;;;
145844;4409;6;s;;Eckfenster;? E k f E n s t 6;;;;;;;
150254;3527;6;t;;Eckfenster;? E k f E n s t 6;;;;;;;
153782;8378;6;ɐ;;Eckfenster;? E k f E n s t 6;;;;;;;
162161;2707;-1;(...);;;;;;;;;;
