BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;0;d;;Das;d a s;;;;;;;
2078;5291;0;a;;Das;d a s;;;;;;;
7370;7937;0;s;;Das;d a s;;;;;;;
15308;1322;1;v;;war;v a: r;;;;;;;
16631;7055;1;aː;;war;v a: r;;;;;;;
23687;1322;1;r;;war;v a: r;;;;;;;
25010;3968;2;j;;jetzt;j E t s t;;;;;;;
28979;1763;2;ɛ;;jetzt;j E t s t;;;;;;;
30743;2204;2;t;;jetzt;j E t s t;;;;;;;
32948;4409;2;s;;jetzt;j E t s t;;;;;;;
37358;1763;2;t;;jetzt;j E t s t;;;;;;;
39122;3527;3;ʔ;;aber;? a: b 6;;;;;;;
42650;4850;3;aː;;aber;? a: b 6;;;;;;;
47501;2645;3;b;;aber;? a: b 6;;;;;;;
50147;2645;3;ɐ;;aber;? a: b 6;;;;;;;
52793;1322;4;ʔ;;ein;? aI n;;;;;;;
54116;6173;4;aɪ;;ein;? aI n;;;;;;;
60290;3086;4;n;;ein;? aI n;;;;;;;
63377;5732;5;ʃ;;schöner;S 2: n 6;;;;;;;
69110;5291;5;øː;;schöner;S 2: n 6;;;;;;;
74402;3086;5;n;;schöner;S 2: n 6;;;;;;;
77489;4850;5;ɐ;;schöner;S 2: n 6;;;;;;;
82340;6614;6;t;;Tag;t a: k;;;;;;;
88955;8378;6;aː;;Tag;t a: k;;;;;;;
97334;4850;6;k;;Tag;t a: k;;;;;;;
102185;5014;-1;(...);;;;;;;;;;
