BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;3527;0;v;;Wenn;v E n;;;;;;;
4283;3086;0;ɛ;;Wenn;v E n;;;;;;;
7370;3527;0;n;;Wenn;v E n;;;;;;;
10898;1322;1;d;;der;d e: 6;;;;;;;
12221;2204;1;eː;;der;d e: 6;;;;;;;
14426;3527;1;ɐ;;der;d e: 6;;;;;;;
17954;6173;2;ʃ;;Schnee;S n e:;;;;;;;
24128;4409;2;n;;Schnee;S n e:;;;;;;;
28538;8378;2;eː;;Schnee;S n e:;;;;;;;
36917;8378;3;ʃ;;schmilzt;S m I l ts t;;;;;;;
45296;4850;3;m;;schmilzt;S m I l ts t;;;;;;;
50147;1322;3;ɪ;;schmilzt;S m I l ts t;;;;;;;
51470;8378;3;l;;schmilzt;S m I l ts t;;;;;;;
59849;3527;3;ts;;schmilzt;S m I l ts t;;;;;;;
63377;9260;3;t;;schmilzt;S m I l ts t;;;;;;;
72638;3527;-1;(...);;;;;;;;;;
76166;7055;4;k;;kommt;k O m t;;;;;;;
83222;3527;4;ɔ;;kommt;k O m t;;;;;;;
86750;2645;4;m;;kommt;k O m t;;;;;;;
89396;1322;4;t;;kommt;k O m t;;;;;;;
90719;2645;5;d;;der;d e: 6;;;;;;;
93365;1763;5;eː;;der;d e: 6;;;;;;;
95129;2645;5;ɐ;;der;d e: 6;;;;;;;
97775;4409;6;f;;Frühling;f r y: l I N;;;;;;;
102185;5291;6;r;;Frühling;f r y: l I N;;;;;;;
107477;6173;6;yː;;Frühling;f r y: l I N;;;;;;;
113651;2645;6;l;;Frühling;f r y: l I N;;;;;;;
116297;3968;6;ɪ;;Frühling;f r y: l I N;;;;;;;
120266;7055;6;ŋ;;Frühling;f r y: l I N;;;;;;;
127322;2054;-1;(...);;;;;;;;;;
