BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Die;d i:;;;;;;;
1637;4409;0;iː;;Die;d i:;;;;;;;
6047;2204;-1;(...);;;;;;;;;;
8252;8378;1;t;;Tür;t y: 6;;;;;;;
16631;6614;1;yː;;Tür;t y: 6;;;;;;;
23246;7496;1;ɐ;;Tür;t y: 6;;;;;;;
30743;2645;-1;(...);;;;;;;;;;
33389;5291;2;k;;knarrt;k n a r t;;;;;;;
38681;5291;2;n;;knarrt;k n a r t;;;;;;;
43973;6614;2;a;;knarrt;k n a r t;;;;;;;
50588;1322;2;r;;knarrt;k n a r t;;;;;;;
51911;1763;2;t;;knarrt;k n a r t;;;;;;;
53675;5291;3;l;;laut;l aU t;;;;;;;
58967;7937;3;aʊ;;laut;l aU t;;;;;;;
66905;3968;3;t;;laut;l aU t;;;;;;;
70874;3086;-1;(...);;;;;;;;;;
73961;2204;4;b;;beim;b aI m;;;;;;;
76166;5291;4;aɪ;;beim;b aI m;;;;;;;
81458;3968;4;m;;beim;b aI m;;;;;;;
85427;1322;5;ʔ;;Öffnen;? 9 f n @ n;;;;;;;
86750;4850;5;œ;;Öffnen;? 9 f n @ n;;;;;;;
91601;7055;5;f;;Öffnen;? 9 f n @ n;;;;;;;
98657;4409;5;n;;Öffnen;? 9 f n @ n;;;;;;;
103067;3527;5;ə;;Öffnen;? 9 f n @ n;;;;;;;
106595;7055;5;n;;Öffnen;? 9 f n @ n;;;;;;;
113651;2870;-1;(...);;;;;;;;;;
