BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Er;? E 6;;;;;;;
1637;3086;0;ɛ;;Er;? E 6;;;;;;;
4724;3086;0;ɐ;;Er;? E 6;;;;;;;
7811;2204;1;v;;wird;v I 6 t;;;;;;;
10016;1322;1;ɪ;;wird;v I 6 t;;;;;;;
11339;3527;1;ɐ;;wird;v I 6 t;;;;;;;
14867;2204;1;t;;wird;v I 6 t;;;;;;;
17072;1322;2;ʔ;;ihr;? i: 6;;;;;;;
18395;5732;2;iː;;ihr;? i: 6;;;;;;;
24128;3086;2;ɐ;;ihr;? i: 6;;;;;;;
27215;3527;3;ʔ;;ewig;? e: v I C;;;;;;;
30743;8819;3;eː;;ewig;? e: v I C;;;;;;;
39563;2204;3;v;;ewig;? e: v I C;;;;;;;
41768;3086;3;ɪ;;ewig;? e: v I C;;;;;;;
44855;5291;3;ç;;ewig;? e: v I C;;;;;;;
50147;2204;4;t;;treu;t r OY;;;;;;;
52352;5291;4;r;;treu;t r OY;;;;;;;
57644;5732;4;ɔʏ;;treu;t r OY;;;;;;;
63377;6173;5;b;;bleiben;b l aI b @ n;;;;;;;
69551;2204;5;l;;bleiben;b l aI b @ n;;;;;;;
71756;9260;5;aɪ;;bleiben;b l aI b @ n;;;;;;;
81017;1763;5;b;;bleiben;b l aI b @ n;;;;;;;
82781;2204;5;ə;;bleiben;b l aI b @ n;;;;;;;
84986;5732;5;n;;bleiben;b l aI b @ n;;;;;;;
90719;2785;-1;(...);;;;;;;;;;
