BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Im;? I m;;;;;;;
1637;2645;0;ɪ;;Im;? I m;;;;;;;
4283;5291;0;m;;Im;? I m;;;;;;;
9575;8378;1;p;;Park;p a r k;;;;;;;
17954;13229;1;a;;Park;p a r k;;;;;;;
31184;1322;1;r;;Park;p a r k;;;;;;;
32507;3086;1;k;;Park;p a r k;;;;;;;
35594;5732;-1;(...);;;;;;;;;;
41327;1322;2;t;;traf;t r a: f;;;;;;;
42650;4409;2;r;;traf;t r a: f;;;;;;;
47060;4850;2;aː;;traf;t r a: f;;;;;;;
51911;1763;2;f;;traf;t r a: f;;;;;;;
53675;1322;3;ʔ;;ich;? I C;;;;;;;
54998;3086;3;ɪ;;ich;? I C;;;;;;;
58085;3086;3;ç;;ich;? I C;;;;;;;
61172;4850;4;m;;meinen;m aI n @ n;;;;;;;
66023;5732;4;aɪ;;meinen;m aI n @ n;;;;;;;
71756;3527;4;n;;meinen;m aI n @ n;;;;;;;
75284;1322;4;ə;;meinen;m aI n @ n;;;;;;;
76607;1322;4;n;;meinen;m aI n @ n;;;;;;;
77930;2204;5;d;;Deutschlehrer;d OY t S l e: r 6;;;;;;;
80135;7496;5;ɔʏ;;Deutschlehrer;d OY t S l e: r 6;;;;;;;
87632;1322;5;t;;Deutschlehrer;d OY t S l e: r 6;;;;;;;
88955;5291;5;ʃ;;Deutschlehrer;d OY t S l e: r 6;;;;;;;
94247;4409;5;l;;Deutschlehrer;d OY t S l e: r 6;;;;;;;
98657;6173;5;eː;;Deutschlehrer;d OY t S l e: r 6;;;;;;;
104831;5291;5;r;;Deutschlehrer;d OY t S l e: r 6;;;;;;;
110123;8378;5;ɐ;;Deutschlehrer;d OY t S l e: r 6;;;;;;;
118502;2473;-1;(...);;;;;;;;;;
