BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;5291;0;z;;Seine;z aI n @;;;;;;;
6047;7055;0;aɪ;;Seine;z aI n @;;;;;;;
13103;3527;0;n;;Seine;z aI n @;;;;;;;
16631;4409;0;ə;;Seine;z aI n @;;;;;;;
21041;3086;1;v;;Worte;v O 6 t @;;;;;;;
24128;2645;1;ɔ;;Worte;v O 6 t @;;;;;;;
26774;8819;1;ɐ;;Worte;v O 6 t @;;;;;;;
35594;7055;1;t;;Worte;v O 6 t @;;;;;;;
42650;11465;1;ə;;Worte;v O 6 t @;;;;;;;
54116;11024;2;ʃ;;schwebten;S v e: p t @ n;;;;;;;
65141;2645;2;v;;schwebten;S v e: p t @ n;;;;;;;
67787;6614;2;eː;;schwebten;S v e: p t @ n;;;;;;;
74402;4409;2;p;;schwebten;S v e: p t @ n;;;;;;;
78812;4850;2;t;;schwebten;S v e: p t @ n;;;;;;;
83663;1763;2;ə;;schwebten;S v e: p t @ n;;;;;;;
85427;4850;2;n;;schwebten;S v e: p t @ n;;;;;;;
90278;1322;3;v;;wie;v i:;;;;;;;
91601;4850;3;iː;;wie;v i:;;;;;;;
96452;6614;4;ʃ;;Schmetterlinge;S m E t 6 l I N @;;;;;;;
103067;3527;4;m;;Schmetterlinge;S m E t 6 l I N @;;;;;;;
106595;3968;4;ɛ;;Schmetterlinge;S m E t 6 l I N @;;;;;;;
110564;4409;4;t;;Schmetterlinge;S m E t 6 l I N @;;;;;;;
114974;4850;4;ɐ;;Schmetterlinge;S m E t 6 l I N @;;;;;;;
119825;3086;4;l;;Schmetterlinge;S m E t 6 l I N @;;;;;;;
122912;2645;4;ɪ;;Schmetterlinge;S m E t 6 l I N @;;;;;;;
125558;5732;4;ŋ;;Schmetterlinge;S m E t 6 l I N @;;;;;;;
131291;7937;4;ə;;Schmetterlinge;S m E t 6 l I N @;;;;;;;
139229;2300;-1;(...);;;;;;;;;;
