BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Danach;d a n a: x;;;;;;;
1637;3968;0;a;;Danach;d a n a: x;;;;;;;
5606;2645;0;n;;Danach;d a n a: x;;;;;;;
8252;9260;0;aː;;Danach;d a n a: x;;;;;;;
17513;5291;0;x;;Danach;d a n a: x;;;;;;;
22805;3086;-1;(...);;;;;;;;;;
25892;3968;1;t;;tut;t u: t;;;;;;;
29861;3968;1;uː;;tut;t u: t;;;;;;;
33830;3086;1;t;;tut;t u: t;;;;;;;
36917;2645;2;ʔ;;eine;? aI n @;;;;;;;
39563;3968;2;aɪ;;eine;? aI n @;;;;;;;
43532;3527;2;n;;eine;? aI n @;;;;;;;
47060;4850;2;ə;;eine;? aI n @;;;;;;;
51911;1322;3;v;;Wanderung;v a n d @ r U N;;;;;;;
53234;4409;3;a;;Wanderung;v a n d @ r U N;;;;;;;
57644;4850;3;n;;Wanderung;v a n d @ r U N;;;;;;;
62495;1322;3;d;;Wanderung;v a n d @ r U N;;;;;;;
63818;3968;3;ə;;Wanderung;v a n d @ r U N;;;;;;;
67787;4409;3;r;;Wanderung;v a n d @ r U N;;;;;;;
72197;3086;3;ʊ;;Wanderung;v a n d @ r U N;;;;;;;
75284;6173;3;ŋ;;Wanderung;v a n d @ r U N;;;;;;;
81458;3968;4;ɡ;;gut;g u: t;;;;;;;
85427;7937;4;uː;;gut;g u: t;;;;;;;
93365;7496;4;t;;gut;g u: t;;;;;;;
100862;3299;-1;(...);;;;;;;;;;
