BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Ein;? aI n;;;;;;;
1637;3527;0;aɪ;;Ein;? aI n;;;;;;;
5165;3527;0;n;;Ein;? aI n;;;;;;;
8693;2204;1;p;;primitiver;p r I m I t i: v 6;;;;;;;
10898;4409;1;r;;primitiver;p r I m I t i: v 6;;;;;;;
15308;2645;1;ɪ;;primitiver;p r I m I t i: v 6;;;;;;;
17954;3086;1;m;;primitiver;p r I m I t i: v 6;;;;;;;
21041;3086;1;ɪ;;primitiver;p r I m I t i: v 6;;;;;;;
24128;6173;1;t;;primitiver;p r I m I t i: v 6;;;;;;;
30302;5732;1;iː;;primitiver;p r I m I t i: v 6;;;;;;;
36035;2204;1;v;;primitiver;p r I m I t i: v 6;;;;;;;
38240;4409;1;ɐ;;primitiver;p r I m I t i: v 6;;;;;;;
42650;5732;2;m;;Mensch;m E n S;;;;;;;
48383;3968;2;ɛ;;Mensch;m E n S;;;;;;;
52352;5291;2;n;;Mensch;m E n S;;;;;;;
57644;5291;2;ʃ;;Mensch;m E n S;;;;;;;
62936;2204;3;v;;wird;v I 6 t;;;;;;;
65141;3086;3;ɪ;;wird;v I 6 t;;;;;;;
68228;3968;3;ɐ;;wird;v I 6 t;;;;;;;
72197;2204;3;t;;wird;v I 6 t;;;;;;;
74402;6614;4;k;;keine;k aI n @;;;;;;;
81017;4850;4;aɪ;;keine;k aI n @;;;;;;;
85868;2204;4;n;;keine;k aI n @;;;;;;;
88073;3086;4;ə;;keine;k aI n @;;;;;;;
91160;7937;5;ʃ;;Scheu;S OY;;;;;;;
99098;7055;5;ɔʏ;;Scheu;S OY;;;;;;;
106154;8819;6;k;;kennen;k E n @ n;;;;;;;
114974;3968;6;ɛ;;kennen;k E n @ n;;;;;;;
118943;5732;6;n;;kennen;k E n @ n;;;;;;;
124676;1322;6;ə;;kennen;k E n @ n;;;;;;;
125999;1322;6;n;;kennen;k E n @ n;;;;;;;
127322;2376;-1;(...);;;;;;;;;;
