BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2518;0;d;;Das;d a s;;;;;;;
2519;3527;0;a;;Das;d a s;;;;;;;
6047;3968;0;s;;Das;d a s;;;;;;;
10016;3086;-1;(...);;;;;;;;;;
13103;2204;1;b;;Baby;b e: b i;;;;;;;
15308;9701;1;eː;;Baby;b e: b i;;;;;;;
25010;2645;1;b;;Baby;b e: b i;;;;;;;
27656;12567;1;i;;Baby;b e: b i;;;;;;;
40224;4629;2;l;;lachte;l a x t @;;;;;;;
44854;3969;2;a;;lachte;l a x t @;;;;;;;
48824;5732;2;x;;lachte;l a x t @;;;;;;;
54557;3086;2;t;;lachte;l a x t @;;;;;;;
57644;3968;2;ə;;lachte;l a x t @;;;;;;;
61613;1322;3;ʔ;;über;? y: b 6;;;;;;;
62936;3086;3;yː;;über;? y: b 6;;;;;;;
66023;1763;3;b;;über;? y: b 6;;;;;;;
67787;3086;3;ɐ;;über;? y: b 6;;;;;;;
70874;2645;4;d;;die;d i:;;;;;;;
73520;3968;4;iː;;die;d i:;;;;;;;
77489;7055;5;f;;fliegenden;f l i: g @ n d @ n;;;;;;;
84545;2204;5;l;;fliegenden;f l i: g @ n d @ n;;;;;;;
86750;4409;5;iː;;fliegenden;f l i: g @ n d @ n;;;;;;;
91160;2645;5;ɡ;;fliegenden;f l i: g @ n d @ n;;;;;;;
93806;3527;5;ə;;fliegenden;f l i: g @ n d @ n;;;;;;;
97334;1763;5;n;;fliegenden;f l i: g @ n d @ n;;;;;;;
99098;1763;5;d;;fliegenden;f l i: g @ n d @ n;;;;;;;
100862;3086;5;ə;;fliegenden;f l i: g @ n d @ n;;;;;;;
103949;3527;5;n;;fliegenden;f l i: g @ n d @ n;;;;;;;
107477;2204;6;l;;Luftballons;l U f t b a l O N s;;;;;;;
109682;3527;6;ʊ;;Luftballons;l U f t b a l O N s;;;;;;;
113210;5291;6;f;;Luftballons;l U f t b a l O N s;;;;;;;
118502;1322;6;t;;Luftballons;l U f t b a l O N s;;;;;;;
119825;2204;6;b;;Luftballons;l U f t b a l O N s;;;;;;;
122030;4409;6;a;;Luftballons;l U f t b a l O N s;;;;;;;
126440;1763;6;l;;Luftballons;l U f t b a l O N s;;;;;;;
128204;6173;6;ɔ;;Luftballons;l U f t b a l O N s;;;;;;;
134378;5291;6;ŋ;;Luftballons;l U f t b a l O N s;;;;;;;
139670;9260;6;s;;Luftballons;l U f t b a l O N s;;;;;;;
148931;665;-1;(...);;;;;;;;;;
