BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Es;? E s;;;;;;;
1637;2645;0;ɛ;;Es;? E s;;;;;;;
4283;6173;0;s;;Es;? E s;;;;;;;
10457;2645;1;v;;wird;v I 6 t;;;;;;;
13103;1322;1;ɪ;;wird;v I 6 t;;;;;;;
14426;3527;1;ɐ;;wird;v I 6 t;;;;;;;
17954;3086;1;t;;wird;v I 6 t;;;;;;;
21041;2645;2;ʔ;;auch;? aU x;;;;;;;
23687;4409;2;aʊ;;auch;? aU x;;;;;;;
28097;4409;2;x;;auch;? aU x;;;;;;;
32507;4850;3;d;;da;d a;;;;;;;
37358;10583;3;a;;da;d a;;;;;;;
47942;7055;4;ç;;chinesisch;C I n e: z I S;;;;;;;
54998;4409;4;ɪ;;chinesisch;C I n e: z I S;;;;;;;
59408;3527;4;n;;chinesisch;C I n e: z I S;;;;;;;
62936;5291;4;eː;;chinesisch;C I n e: z I S;;;;;;;
68228;5291;4;z;;chinesisch;C I n e: z I S;;;;;;;
73520;2645;4;ɪ;;chinesisch;C I n e: z I S;;;;;;;
76166;4850;4;ʃ;;chinesisch;C I n e: z I S;;;;;;;
81017;3086;5;ɡ;;gesprochen;g @ S p r O x @ n;;;;;;;
84104;1763;5;ə;;gesprochen;g @ S p r O x @ n;;;;;;;
85868;5291;5;ʃ;;gesprochen;g @ S p r O x @ n;;;;;;;
91160;2645;5;p;;gesprochen;g @ S p r O x @ n;;;;;;;
93806;2645;5;r;;gesprochen;g @ S p r O x @ n;;;;;;;
96452;3086;5;ɔ;;gesprochen;g @ S p r O x @ n;;;;;;;
99539;7055;5;x;;gesprochen;g @ S p r O x @ n;;;;;;;
106595;3968;5;ə;;gesprochen;g @ S p r O x @ n;;;;;;;
110564;3527;5;n;;gesprochen;g @ S p r O x @ n;;;;;;;
114092;2153;-1;(...);;;;;;;;;;
