BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1195;-1;(...);;;;;;;;;;
1196;6173;0;f;;Vor;f o: 6;;;;;;;
7370;1763;0;oː;;Vor;f o: 6;;;;;;;
9134;3527;0;ɐ;;Vor;f o: 6;;;;;;;
12662;1763;1;d;;dem;d e: m;;;;;;;
14426;2645;1;eː;;dem;d e: m;;;;;;;
17072;3968;1;m;;dem;d e: m;;;;;;;
21041;6614;2;h;;Haus;h aU s;;;;;;;
27656;11465;2;aʊ;;Haus;h aU s;;;;;;;
39122;9260;2;s;;Haus;h aU s;;;;;;;
48383;3086;-1;(...);;;;;;;;;;
51470;3086;3;b;;blühen;b l y: @ n;;;;;;;
54557;2204;3;l;;blühen;b l y: @ n;;;;;;;
56762;10142;3;yː;;blühen;b l y: @ n;;;;;;;
66905;2204;3;ə;;blühen;b l y: @ n;;;;;;;
69110;5291;3;n;;blühen;b l y: @ n;;;;;;;
74402;3527;4;b;;bunte;b U n t @;;;;;;;
77930;4409;4;ʊ;;bunte;b U n t @;;;;;;;
82340;3527;4;n;;bunte;b U n t @;;;;;;;
85868;4850;4;t;;bunte;b U n t @;;;;;;;
90719;5732;4;ə;;bunte;b U n t @;;;;;;;
96452;2645;5;b;;Blumenbeete;b l u: m @ n b e: t @;;;;;;;
99098;1322;5;l;;Blumenbeete;b l u: m @ n b e: t @;;;;;;;
100421;5291;5;uː;;Blumenbeete;b l u: m @ n b e: t @;;;;;;;
105713;9701;5;m;;Blumenbeete;b l u: m @ n b e: t @;;;;;;;
115415;1322;5;ə;;Blumenbeete;b l u: m @ n b e: t @;;;;;;;
116738;1322;5;n;;Blumenbeete;b l u: m @ n b e: t @;;;;;;;
118061;1763;5;b;;Blumenbeete;b l u: m @ n b e: t @;;;;;;;
119825;8378;5;eː;;Blumenbeete;b l u: m @ n b e: t @;;;;;;;
128204;6614;5;t;;Blumenbeete;b l u: m @ n b e: t @;;;;;;;
134819;8819;5;ə;;Blumenbeete;b l u: m @ n b e: t @;;;;;;;
143639;2574;-1;(...);;;;;;;;;;
