BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;5164;-1;(...);;;;;;;;;;
5165;3527;0;f;;Vater;f a: t 6;;;;;;;
8693;8378;0;aː;;Vater;f a: t 6;;;;;;;
17072;5291;0;t;;Vater;f a: t 6;;;;;;;
22364;8378;0;ɐ;;Vater;f a: t 6;;;;;;;
30743;1322;1;v;;will;v I l;;;;;;;
32066;1322;1;ɪ;;will;v I l;;;;;;;
33389;3968;1;l;;will;v I l;;;;;;;
37358;3086;2;z;;sich;z I C;;;;;;;
40445;2204;2;ɪ;;sich;z I C;;;;;;;
42650;3086;2;ç;;sich;z I C;;;;;;;
45737;3086;3;ʔ;;eine;? aI n @;;;;;;;
48824;4409;3;aɪ;;eine;? aI n @;;;;;;;
53234;2204;3;n;;eine;? aI n @;;;;;;;
55439;3086;3;ə;;eine;? aI n @;;;;;;;
58526;3086;4;p;;Pfeife;p f aI f @;;;;;;;
61613;6173;4;f;;Pfeife;p f aI f @;;;;;;;
67787;7055;4;aɪ;;Pfeife;p f aI f @;;;;;;;
74843;6614;4;f;;Pfeife;p f aI f @;;;;;;;
81458;2204;4;ə;;Pfeife;p f aI f @;;;;;;;
83663;3527;5;ʔ;;anzünden;? a n ts Y n d @ n;;;;;;;
87191;3527;5;a;;anzünden;? a n ts Y n d @ n;;;;;;;
90719;4409;5;n;;anzünden;? a n ts Y n d @ n;;;;;;;
95129;6173;5;ts;;anzünden;? a n ts Y n d @ n;;;;;;;
101303;2204;5;ʏ;;anzünden;? a n ts Y n d @ n;;;;;;;
103508;7055;5;n;;anzünden;? a n ts Y n d @ n;;;;;;;
110564;2645;5;d;;anzünden;? a n ts Y n d @ n;;;;;;;
113210;1322;5;ə;;anzünden;? a n ts Y n d @ n;;;;;;;
114533;6614;5;n;;anzünden;? a n ts Y n d @ n;;;;;;;
121148;4522;-1;(...);;;;;;;;;;
