BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;0;d;;Die;d i:;;;;;;;
2078;5732;0;iː;;Die;d i:;;;;;;;
7811;6173;1;f;;Verkäuferin;f E 6 k OY f @ r I n;;;;;;;
13985;1322;1;ɛ;;Verkäuferin;f E 6 k OY f @ r I n;;;;;;;
15308;1763;1;ɐ;;Verkäuferin;f E 6 k OY f @ r I n;;;;;;;
17072;6173;1;k;;Verkäuferin;f E 6 k OY f @ r I n;;;;;;;
23246;7496;1;ɔʏ;;Verkäuferin;f E 6 k OY f @ r I n;;;;;;;
30743;5732;1;f;;Verkäuferin;f E 6 k OY f @ r I n;;;;;;;
36476;3527;1;ə;;Verkäuferin;f E 6 k OY f @ r I n;;;;;;;
40004;2204;1;r;;Verkäuferin;f E 6 k OY f @ r I n;;;;;;;
42209;2645;1;ɪ;;Verkäuferin;f E 6 k OY f @ r I n;;;;;;;
44855;5732;1;n;;Verkäuferin;f E 6 k OY f @ r I n;;;;;;;
50588;6614;2;h;;hat;h a t;;;;;;;
57203;2645;2;a;;hat;h a t;;;;;;;
59849;3086;2;t;;hat;h a t;;;;;;;
62936;4409;3;ʔ;;einen;? aI n @ n;;;;;;;
67346;6173;3;aɪ;;einen;? aI n @ n;;;;;;;
73520;10142;3;n;;einen;? aI n @ n;;;;;;;
83663;4850;3;ə;;einen;? aI n @ n;;;;;;;
88514;1322;3;n;;einen;? aI n @ n;;;;;;;
89837;1322;4;ʔ;;ungewöhnlichen;? U n g @ v 2: n l I C @ n;;;;;;;
91160;1322;4;ʊ;;ungewöhnlichen;? U n g @ v 2: n l I C @ n;;;;;;;
92483;1763;4;n;;ungewöhnlichen;? U n g @ v 2: n l I C @ n;;;;;;;
94247;1322;4;ɡ;;ungewöhnlichen;? U n g @ v 2: n l I C @ n;;;;;;;
95570;3968;4;ə;;ungewöhnlichen;? U n g @ v 2: n l I C @ n;;;;;;;
99539;1763;4;v;;ungewöhnlichen;? U n g @ v 2: n l I C @ n;;;;;;;
101303;5732;4;øː;;ungewöhnlichen;? U n g @ v 2: n l I C @ n;;;;;;;
107036;1763;4;n;;ungewöhnlichen;? U n g @ v 2: n l I C @ n;;;;;;;
108800;4409;4;l;;ungewöhnlichen;? U n g @ v 2: n l I C @ n;;;;;;;
113210;2204;4;ɪ;;ungewöhnlichen;? U n g @ v 2: n l I C @ n;;;;;;;
115415;6614;4;ç;;ungewöhnlichen;? U n g @ v 2: n l I C @ n;;;;;;;
122030;4850;4;ə;;ungewöhnlichen;? U n g @ v 2: n l I C @ n;;;;;;;
126881;1322;4;n;;ungewöhnlichen;? U n g @ v 2: n l I C @ n;;;;;;;
128204;4409;5;ʔ;;Akzent;? a k ts E n t;;;;;;;
132614;1763;5;a;;Akzent;? a k ts E n t;;;;;;;
134378;4850;5;k;;Akzent;? a k ts E n t;;;;;;;
139229;7937;5;ts;;Akzent;? a k ts E n t;;;;;;;
147167;4850;5;ɛ;;Akzent;? a k ts E n t;;;;;;;
152018;5291;5;n;;Akzent;? a k ts E n t;;;;;;;
157310;7055;5;t;;Akzent;? a k ts E n t;;;;;;;
164366;2228;-1;(...);;;;;;;;;;
