BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Unruhig;? U n r u: I C;;;;;;;
1637;5732;0;ʊ;;Unruhig;? U n r u: I C;;;;;;;
7370;3968;0;n;;Unruhig;? U n r u: I C;;;;;;;
11339;4850;0;r;;Unruhig;? U n r u: I C;;;;;;;
16190;5291;0;uː;;Unruhig;? U n r u: I C;;;;;;;
21482;4409;0;ɪ;;Unruhig;? U n r u: I C;;;;;;;
25892;1322;0;ç;;Unruhig;? U n r u: I C;;;;;;;
27215;14552;-1;(...);;;;;;;;;;
41768;4850;1;t;;tanzen;t a n ts @ n;;;;;;;
46619;4409;1;a;;tanzen;t a n ts @ n;;;;;;;
51029;3968;1;n;;tanzen;t a n ts @ n;;;;;;;
54998;4409;1;ts;;tanzen;t a n ts @ n;;;;;;;
59408;5732;1;ə;;tanzen;t a n ts @ n;;;;;;;
65141;1763;1;n;;tanzen;t a n ts @ n;;;;;;;
66905;4409;2;b;;Blätter;b l E t 6;;;;;;;
71315;2204;2;l;;Blätter;b l E t 6;;;;;;;
73520;3968;2;ɛ;;Blätter;b l E t 6;;;;;;;
77489;6614;2;t;;Blätter;b l E t 6;;;;;;;
84104;10142;2;ɐ;;Blätter;b l E t 6;;;;;;;
94247;1763;3;ʔ;;im;? I m;;;;;;;
96011;1322;3;ɪ;;im;? I m;;;;;;;
97334;5732;3;m;;im;? I m;;;;;;;
103067;3527;4;z;;Sonnenschein;z O n @ n S aI n;;;;;;;
106595;5291;4;ɔ;;Sonnenschein;z O n @ n S aI n;;;;;;;
111887;2204;4;n;;Sonnenschein;z O n @ n S aI n;;;;;;;
114092;2645;4;ə;;Sonnenschein;z O n @ n S aI n;;;;;;;
116738;3527;4;n;;Sonnenschein;z O n @ n S aI n;;;;;;;
120266;5291;4;ʃ;;Sonnenschein;z O n @ n S aI n;;;;;;;
125558;11024;4;aɪ;;Sonnenschein;z O n @ n S aI n;;;;;;;
136583;7937;4;n;;Sonnenschein;z O n @ n S aI n;;;;;;;
144521;1634;-1;(...);;;;;;;;;;
