BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Ein;? aI n;;;;;;;
1637;3968;0;aɪ;;Ein;? aI n;;;;;;;
5606;2645;0;n;;Ein;? aI n;;;;;;;
8252;4850;1;f;;freundliches;f r OY n t l I C @ s;;;;;;;
13103;3086;1;r;;freundliches;f r OY n t l I C @ s;;;;;;;
16190;5732;1;ɔʏ;;freundliches;f r OY n t l I C @ s;;;;;;;
21923;3968;1;n;;freundliches;f r OY n t l I C @ s;;;;;;;
25892;1322;1;t;;freundliches;f r OY n t l I C @ s;;;;;;;
27215;3086;1;l;;freundliches;f r OY n t l I C @ s;;;;;;;
30302;1763;1;ɪ;;freundliches;f r OY n t l I C @ s;;;;;;;
32066;3968;1;ç;;freundliches;f r OY n t l I C @ s;;;;;;;
36035;3527;1;ə;;freundliches;f r OY n t l I C @ s;;;;;;;
39563;4409;1;s;;freundliches;f r OY n t l I C @ s;;;;;;;
43973;4850;2;l;;Lächeln;l E C @ l n;;;;;;;
48824;3968;2;ɛ;;Lächeln;l E C @ l n;;;;;;;
52793;6173;2;ç;;Lächeln;l E C @ l n;;;;;;;
58967;4409;2;ə;;Lächeln;l E C @ l n;;;;;;;
63377;3527;2;l;;Lächeln;l E C @ l n;;;;;;;
66905;3527;2;n;;Lächeln;l E C @ l n;;;;;;;
70433;4850;3;ʔ;;erhellt;? E 6 h E l t;;;;;;;
75284;2204;3;ɛ;;erhellt;? E 6 h E l t;;;;;;;
77489;1322;3;ɐ;;erhellt;? E 6 h E l t;;;;;;;
78812;5732;3;h;;erhellt;? E 6 h E l t;;;;;;;
84545;1322;3;ɛ;;erhellt;? E 6 h E l t;;;;;;;
85868;6173;3;l;;erhellt;? E 6 h E l t;;;;;;;
92042;1322;3;t;;erhellt;? E 6 h E l t;;;;;;;
93365;2204;4;d;;den;d e: n;;;;;;;
95570;3527;4;eː;;den;d e: n;;;;;;;
99098;3968;4;n;;den;d e: n;;;;;;;
103067;3527;5;t;;Tag;t a: k;;;;;;;
106595;11906;5;aː;;Tag;t a: k;;;;;;;
118502;6173;5;k;;Tag;t a: k;;;;;;;
124676;2375;-1;(...);;;;;;;;;;
