BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;3968;0;v;;Wir;v i: 6;;;;;;;
4724;5291;0;iː;;Wir;v i: 6;;;;;;;
10016;1763;0;ɐ;;Wir;v i: 6;;;;;;;
11780;4409;1;h;;hören;h 2: r @ n;;;;;;;
16190;8819;1;øː;;hören;h 2: r @ n;;;;;;;
25010;3527;1;r;;hören;h 2: r @ n;;;;;;;
28538;6614;1;ə;;hören;h 2: r @ n;;;;;;;
35153;1322;1;n;;hören;h 2: r @ n;;;;;;;
36476;2204;2;d;;den;d e: n;;;;;;;
38681;2645;2;eː;;den;d e: n;;;;;;;
41327;3968;2;n;;den;d e: n;;;;;;;
45296;3086;3;p;;plätschernden;p l E t S 6 n d @ n;;;;;;;
48383;2645;3;l;;plätschernden;p l E t S 6 n d @ n;;;;;;;
51029;3086;3;ɛ;;plätschernden;p l E t S 6 n d @ n;;;;;;;
54116;4850;3;t;;plätschernden;p l E t S 6 n d @ n;;;;;;;
58967;4409;3;ʃ;;plätschernden;p l E t S 6 n d @ n;;;;;;;
63377;4409;3;ɐ;;plätschernden;p l E t S 6 n d @ n;;;;;;;
67787;4850;3;n;;plätschernden;p l E t S 6 n d @ n;;;;;;;
72638;2645;3;d;;plätschernden;p l E t S 6 n d @ n;;;;;;;
75284;5732;3;ə;;plätschernden;p l E t S 6 n d @ n;;;;;;;
81017;2645;3;n;;plätschernden;p l E t S 6 n d @ n;;;;;;;
83663;3086;4;b;;Bach;b a x;;;;;;;
86750;5732;4;a;;Bach;b a x;;;;;;;
92483;13209;4;x;;Bach;b a x;;;;;;;
