BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;0;d;;Die;d i:;;;;;;;
2078;4850;0;iː;;Die;d i:;;;;;;;
6929;2645;1;v;;Waschmaschine;v a S m a S i: n @;;;;;;;
9575;5732;1;a;;Waschmaschine;v a S m a S i: n @;;;;;;;
15308;5291;1;ʃ;;Waschmaschine;v a S m a S i: n @;;;;;;;
20600;3086;1;m;;Waschmaschine;v a S m a S i: n @;;;;;;;
23687;4409;1;a;;Waschmaschine;v a S m a S i: n @;;;;;;;
28097;6614;1;ʃ;;Waschmaschine;v a S m a S i: n @;;;;;;;
34712;5291;1;iː;;Waschmaschine;v a S m a S i: n @;;;;;;;
40004;3968;1;n;;Waschmaschine;v a S m a S i: n @;;;;;;;
43973;6614;1;ə;;Waschmaschine;v a S m a S i: n @;;;;;;;
50588;11906;2;z;;summt;z U m t;;;;;;;
62495;3086;2;ʊ;;summt;z U m t;;;;;;;
65582;9701;2;m;;summt;z U m t;;;;;;;
75284;7055;2;t;;summt;z U m t;;;;;;;
82340;5732;3;z;;sanft;z a n f t;;;;;;;
88073;5291;3;a;;sanft;z a n f t;;;;;;;
93365;6173;3;n;;sanft;z a n f t;;;;;;;
99539;5291;3;f;;sanft;z a n f t;;;;;;;
104831;4850;3;t;;sanft;z a n f t;;;;;;;
109682;4850;-1;(...);;;;;;;;;;
114533;1322;4;ʔ;;im;? I m;;;;;;;
115856;2204;4;ɪ;;im;? I m;;;;;;;
118061;4409;4;m;;im;? I m;;;;;;;
122471;3968;5;h;;Hintergrund;h I n t 6 g r U n t;;;;;;;
126440;2204;5;ɪ;;Hintergrund;h I n t 6 g r U n t;;;;;;;
128645;3527;5;n;;Hintergrund;h I n t 6 g r U n t;;;;;;;
132173;3527;5;t;;Hintergrund;h I n t 6 g r U n t;;;;;;;
135701;3968;5;ɐ;;Hintergrund;h I n t 6 g r U n t;;;;;;;
139670;2645;5;ɡ;;Hintergrund;h I n t 6 g r U n t;;;;;;;
142316;6173;5;r;;Hintergrund;h I n t 6 g r U n t;;;;;;;
148490;3968;5;ʊ;;Hintergrund;h I n t 6 g r U n t;;;;;;;
152459;4409;5;n;;Hintergrund;h I n t 6 g r U n t;;;;;;;
156869;6173;5;t;;Hintergrund;h I n t 6 g r U n t;;;;;;;
163043;3505;-1;(...);;;;;;;;;;
