BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Diese;d i: z @;;;;;;;
1637;4850;0;iː;;Diese;d i: z @;;;;;;;
6488;3968;0;z;;Diese;d i: z @;;;;;;;
10457;5291;0;ə;;Diese;d i: z @;;;;;;;
15749;2645;1;d;;Durchsage;d U 6 C z a: g @;;;;;;;
18395;1763;1;ʊ;;Durchsage;d U 6 C z a: g @;;;;;;;
20159;4850;1;ɐ;;Durchsage;d U 6 C z a: g @;;;;;;;
25010;3968;1;ç;;Durchsage;d U 6 C z a: g @;;;;;;;
28979;6173;1;z;;Durchsage;d U 6 C z a: g @;;;;;;;
35153;7937;1;aː;;Durchsage;d U 6 C z a: g @;;;;;;;
43091;2645;1;ɡ;;Durchsage;d U 6 C z a: g @;;;;;;;
45737;7937;1;ə;;Durchsage;d U 6 C z a: g @;;;;;;;
53675;1322;2;ʔ;;ist;? I s t;;;;;;;
54998;1322;2;ɪ;;ist;? I s t;;;;;;;
56321;3968;2;s;;ist;? I s t;;;;;;;
60290;2645;2;t;;ist;? I s t;;;;;;;
62936;1322;3;ʔ;;ohne;? o: n @;;;;;;;
64259;5732;3;oː;;ohne;? o: n @;;;;;;;
69992;2645;3;n;;ohne;? o: n @;;;;;;;
72638;1763;3;ə;;ohne;? o: n @;;;;;;;
74402;5291;4;ɡ;;Gewähr;g @ v E: 6;;;;;;;
79694;3968;4;ə;;Gewähr;g @ v E: 6;;;;;;;
83663;2645;4;v;;Gewähr;g @ v E: 6;;;;;;;
86309;4409;4;ɛː;;Gewähr;g @ v E: 6;;;;;;;
90719;9260;4;ɐ;;Gewähr;g @ v E: 6;;;;;;;
99980;2973;-1;(...);;;;;;;;;;
