BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Die;d i:;;;;;;;
1637;4409;0;iː;;Die;d i:;;;;;;;
6047;8378;1;k;;Katze;k a t s @;;;;;;;
14426;3527;1;a;;Katze;k a t s @;;;;;;;
17954;3968;1;t;;Katze;k a t s @;;;;;;;
21923;7055;1;s;;Katze;k a t s @;;;;;;;
28979;8819;1;ə;;Katze;k a t s @;;;;;;;
37799;6614;2;ʃ;;schläft;S l E: f t;;;;;;;
44414;3968;2;l;;schläft;S l E: f t;;;;;;;
48383;6173;2;ɛː;;schläft;S l E: f t;;;;;;;
54557;3968;2;f;;schläft;S l E: f t;;;;;;;
58526;2204;2;t;;schläft;S l E: f t;;;;;;;
60731;1322;3;ʔ;;auf;? aU f;;;;;;;
62054;6173;3;aʊ;;auf;? aU f;;;;;;;
68228;1322;3;f;;auf;? aU f;;;;;;;
69551;4409;4;d;;dem;d e: m;;;;;;;
73961;2204;4;eː;;dem;d e: m;;;;;;;
76166;4409;4;m;;dem;d e: m;;;;;;;
80576;3968;5;z;;Sofa;z o: f a;;;;;;;
84545;5732;5;oː;;Sofa;z o: f a;;;;;;;
90278;7055;5;f;;Sofa;z o: f a;;;;;;;
97334;9701;5;a;;Sofa;z o: f a;;;;;;;
107036;2292;-1;(...);;;;;;;;;;
