BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;7810;0;l;;Löst;l 2: s t;;;;;;;
7811;5732;0;øː;;Löst;l 2: s t;;;;;;;
13544;5291;0;s;;Löst;l 2: s t;;;;;;;
18836;1322;0;t;;Löst;l 2: s t;;;;;;;
20159;2645;1;d;;doch;d O x;;;;;;;
22805;3968;1;ɔ;;doch;d O x;;;;;;;
26774;4409;1;x;;doch;d O x;;;;;;;
31184;2645;2;d;;die;d i:;;;;;;;
33830;3527;2;iː;;die;d i:;;;;;;;
37358;6173;3;f;;Fahrkarten;f a: 6 k a 6 t @ n;;;;;;;
43532;5732;3;aː;;Fahrkarten;f a: 6 k a 6 t @ n;;;;;;;
49265;2645;3;ɐ;;Fahrkarten;f a: 6 k a 6 t @ n;;;;;;;
51911;6173;3;k;;Fahrkarten;f a: 6 k a 6 t @ n;;;;;;;
58085;1763;3;a;;Fahrkarten;f a: 6 k a 6 t @ n;;;;;;;
59849;5291;3;ɐ;;Fahrkarten;f a: 6 k a 6 t @ n;;;;;;;
65141;5291;3;t;;Fahrkarten;f a: 6 k a 6 t @ n;;;;;;;
70433;3086;3;ə;;Fahrkarten;f a: 6 k a 6 t @ n;;;;;;;
73520;1763;3;n;;Fahrkarten;f a: 6 k a 6 t @ n;;;;;;;
75284;1763;4;ʔ;;am;? a m;;;;;;;
77048;3968;4;a;;am;? a m;;;;;;;
81017;3527;4;m;;am;? a m;;;;;;;
84545;5291;5;ʃ;;Schalter;S a l t 6;;;;;;;
89837;5732;5;a;;Schalter;S a l t 6;;;;;;;
95570;4409;5;l;;Schalter;S a l t 6;;;;;;;
99980;5291;5;t;;Schalter;S a l t 6;;;;;;;
105272;8819;5;ɐ;;Schalter;S a l t 6;;;;;;;
114092;1911;-1;(...);;;;;;;;;;
