BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;2204;0;ʔ;;Am;? a m;;;;;;;
2960;3527;0;a;;Am;? a m;;;;;;;
6488;6614;0;m;;Am;? a m;;;;;;;
13103;3086;1;b;;blauen;b l aU @ n;;;;;;;
16190;2204;1;l;;blauen;b l aU @ n;;;;;;;
18395;10583;1;aʊ;;blauen;b l aU @ n;;;;;;;
28979;2645;1;ə;;blauen;b l aU @ n;;;;;;;
31625;2645;1;n;;blauen;b l aU @ n;;;;;;;
34271;2645;-1;(...);;;;;;;;;;
36917;2645;2;h;;Himmel;h I m @ l;;;;;;;
39563;3086;2;ɪ;;Himmel;h I m @ l;;;;;;;
42650;5732;2;m;;Himmel;h I m @ l;;;;;;;
48383;5732;2;ə;;Himmel;h I m @ l;;;;;;;
54116;3086;2;l;;Himmel;h I m @ l;;;;;;;
57203;10142;3;ts;;ziehen;ts i: @ n;;;;;;;
67346;5732;3;iː;;ziehen;ts i: @ n;;;;;;;
73079;1322;3;ə;;ziehen;ts i: @ n;;;;;;;
74402;6614;3;n;;ziehen;ts i: @ n;;;;;;;
81017;1322;4;d;;die;d i:;;;;;;;
82340;5732;4;iː;;die;d i:;;;;;;;
88073;3086;5;v;;Wolken;v O l k @ n;;;;;;;
91160;3968;5;ɔ;;Wolken;v O l k @ n;;;;;;;
95129;6614;5;l;;Wolken;v O l k @ n;;;;;;;
101744;5732;5;k;;Wolken;v O l k @ n;;;;;;;
107477;7496;5;ə;;Wolken;v O l k @ n;;;;;;;
114974;1322;5;n;;Wolken;v O l k @ n;;;;;;;
116297;2929;-1;(...);;;;;;;;;;
