BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Auch;? aU x;;;;;;;
1637;5732;0;aʊ;;Auch;? aU x;;;;;;;
7370;3527;0;x;;Auch;? aU x;;;;;;;
10898;3968;1;d;;der;d e: 6;;;;;;;
14867;3086;1;eː;;der;d e: 6;;;;;;;
17954;1322;1;ɐ;;der;d e: 6;;;;;;;
19277;1322;2;ʔ;;Elefant;? e l e f a n t;;;;;;;
20600;2645;2;e;;Elefant;? e l e f a n t;;;;;;;
23246;2204;2;l;;Elefant;? e l e f a n t;;;;;;;
25451;2645;2;e;;Elefant;? e l e f a n t;;;;;;;
28097;6614;2;f;;Elefant;? e l e f a n t;;;;;;;
34712;4850;2;a;;Elefant;? e l e f a n t;;;;;;;
39563;5291;2;n;;Elefant;? e l e f a n t;;;;;;;
44855;3086;2;t;;Elefant;? e l e f a n t;;;;;;;
47942;2204;3;ʔ;;ist;? I s t;;;;;;;
50147;2204;3;ɪ;;ist;? I s t;;;;;;;
52352;3968;3;s;;ist;? I s t;;;;;;;
56321;3086;3;t;;ist;? I s t;;;;;;;
59408;1322;4;ʔ;;ein;? aI n;;;;;;;
60731;4850;4;aɪ;;ein;? aI n;;;;;;;
65582;3086;4;n;;ein;? aI n;;;;;;;
68669;1763;5;ɡ;;Geschöpf;g @ S 9 p f;;;;;;;
70433;2204;5;ə;;Geschöpf;g @ S 9 p f;;;;;;;
72638;6173;5;ʃ;;Geschöpf;g @ S 9 p f;;;;;;;
78812;3527;5;œ;;Geschöpf;g @ S 9 p f;;;;;;;
82340;3968;5;p;;Geschöpf;g @ S 9 p f;;;;;;;
86309;4409;5;f;;Geschöpf;g @ S 9 p f;;;;;;;
90719;2204;-1;(...);;;;;;;;;;
92924;2204;6;ɡ;;Gottes;g O t @ s;;;;;;;
95129;3527;6;ɔ;;Gottes;g O t @ s;;;;;;;
98657;7055;6;t;;Gottes;g O t @ s;;;;;;;
105713;3527;6;ə;;Gottes;g O t @ s;;;;;;;
109241;8819;6;s;;Gottes;g O t @ s;;;;;;;
118061;1314;-1;(...);;;;;;;;;;
