BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Alle;? a l @;;;;;;;
1637;3086;0;a;;Alle;? a l @;;;;;;;
4724;4409;0;l;;Alle;? a l @;;;;;;;
9134;4850;0;ə;;Alle;? a l @;;;;;;;
13985;4850;1;ʔ;;eilen;? aI l @ n;;;;;;;
18836;9701;1;aɪ;;eilen;? aI l @ n;;;;;;;
28538;3527;1;l;;eilen;? aI l @ n;;;;;;;
32066;3968;1;ə;;eilen;? aI l @ n;;;;;;;
36035;7055;1;n;;eilen;? aI l @ n;;;;;;;
43091;2645;2;ɡ;;gleich;g l aI C;;;;;;;
45737;3086;2;l;;gleich;g l aI C;;;;;;;
48824;6173;2;aɪ;;gleich;g l aI C;;;;;;;
54998;5732;2;ç;;gleich;g l aI C;;;;;;;
60731;4409;3;l;;links;l I N k s;;;;;;;
65141;3527;3;ɪ;;links;l I N k s;;;;;;;
68669;5291;3;ŋ;;links;l I N k s;;;;;;;
73961;1322;3;k;;links;l I N k s;;;;;;;
75284;5732;3;s;;links;l I N k s;;;;;;;
81017;1322;4;ʔ;;ins;? I n s;;;;;;;
82340;2645;4;ɪ;;ins;? I n s;;;;;;;
84986;3527;4;n;;ins;? I n s;;;;;;;
88514;4409;4;s;;ins;? I n s;;;;;;;
92924;3527;5;f;;Freie;f r aI @;;;;;;;
96452;4409;5;r;;Freie;f r aI @;;;;;;;
100862;7496;5;aɪ;;Freie;f r aI @;;;;;;;
108359;9701;5;ə;;Freie;f r aI @;;;;;;;
118061;2960;-1;(...);;;;;;;;;;
