BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;3841;-1;(...);;;;;;;;;;
3842;4409;0;f;;Vor;f o: 6;;;;;;;
8252;2204;0;oː;;Vor;f o: 6;;;;;;;
10457;4850;0;ɐ;;Vor;f o: 6;;;;;;;
15308;2645;1;d;;der;d e: 6;;;;;;;
17954;2645;1;eː;;der;d e: 6;;;;;;;
20600;2645;1;ɐ;;der;d e: 6;;;;;;;
23246;2204;-1;(...);;;;;;;;;;
25451;1322;2;h;;Hütte;h Y t @;;;;;;;
26774;3968;2;ʏ;;Hütte;h Y t @;;;;;;;
30743;6173;2;t;;Hütte;h Y t @;;;;;;;
36917;6614;2;ə;;Hütte;h Y t @;;;;;;;
43532;5732;3;z;;sitzt;z I t s t;;;;;;;
49265;2204;3;ɪ;;sitzt;z I t s t;;;;;;;
51470;2204;3;t;;sitzt;z I t s t;;;;;;;
53675;4409;3;s;;sitzt;z I t s t;;;;;;;
58085;3527;3;t;;sitzt;z I t s t;;;;;;;
61613;2204;4;ʔ;;ein;? aI n;;;;;;;
63818;4409;4;aɪ;;ein;? aI n;;;;;;;
68228;3527;4;n;;ein;? aI n;;;;;;;
71756;3527;5;ɡ;;großer;g r o: s 6;;;;;;;
75284;1763;5;r;;großer;g r o: s 6;;;;;;;
77048;7055;5;oː;;großer;g r o: s 6;;;;;;;
84104;5732;5;s;;großer;g r o: s 6;;;;;;;
89837;3968;5;ɐ;;großer;g r o: s 6;;;;;;;
93806;4850;6;h;;Heuhaufen;h OY h aU f @ n;;;;;;;
98657;7496;6;ɔʏ;;Heuhaufen;h OY h aU f @ n;;;;;;;
106154;6614;6;h;;Heuhaufen;h OY h aU f @ n;;;;;;;
112769;8378;6;aʊ;;Heuhaufen;h OY h aU f @ n;;;;;;;
121148;6614;6;f;;Heuhaufen;h OY h aU f @ n;;;;;;;
127763;5291;6;ə;;Heuhaufen;h OY h aU f @ n;;;;;;;
133055;1322;6;n;;Heuhaufen;h OY h aU f @ n;;;;;;;
134378;1690;-1;(...);;;;;;;;;;
