BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;1763;0;ʔ;;Er;? E 6;;;;;;;
2519;2645;0;ɛ;;Er;? E 6;;;;;;;
5165;1322;0;ɐ;;Er;? E 6;;;;;;;
6488;5732;1;h;;hat;h a t;;;;;;;
12221;1763;1;a;;hat;h a t;;;;;;;
13985;3527;1;t;;hat;h a t;;;;;;;
17513;1322;2;ʔ;;eine;? aI n @;;;;;;;
18836;7055;2;aɪ;;eine;? aI n @;;;;;;;
25892;3086;2;n;;eine;? aI n @;;;;;;;
28979;4409;2;ə;;eine;? aI n @;;;;;;;
33389;6614;3;ʃ;;sprunghafte;S p r U N h a f t @;;;;;;;
40004;3086;3;p;;sprunghafte;S p r U N h a f t @;;;;;;;
43091;3086;3;r;;sprunghafte;S p r U N h a f t @;;;;;;;
46178;2645;3;ʊ;;sprunghafte;S p r U N h a f t @;;;;;;;
48824;3527;3;ŋ;;sprunghafte;S p r U N h a f t @;;;;;;;
52352;5732;3;h;;sprunghafte;S p r U N h a f t @;;;;;;;
58085;3527;3;a;;sprunghafte;S p r U N h a f t @;;;;;;;
61613;5732;3;f;;sprunghafte;S p r U N h a f t @;;;;;;;
67346;3086;3;t;;sprunghafte;S p r U N h a f t @;;;;;;;
70433;3527;3;ə;;sprunghafte;S p r U N h a f t @;;;;;;;
73961;5291;4;ɡ;;Gangart;g a N ? a: 6 t;;;;;;;
79253;5732;4;a;;Gangart;g a N ? a: 6 t;;;;;;;
84986;5291;4;ŋ;;Gangart;g a N ? a: 6 t;;;;;;;
90278;1322;4;ʔ;;Gangart;g a N ? a: 6 t;;;;;;;
91601;2645;4;aː;;Gangart;g a N ? a: 6 t;;;;;;;
94247;7496;4;ɐ;;Gangart;g a N ? a: 6 t;;;;;;;
101744;9184;4;t;;Gangart;g a N ? a: 6 t;;;;;;;
