BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Die;d i:;;;;;;;
1637;2204;0;iː;;Die;d i:;;;;;;;
3842;8378;1;m;;Musiker;m u: z I k 6;;;;;;;
12221;3527;1;uː;;Musiker;m u: z I k 6;;;;;;;
15749;4850;1;z;;Musiker;m u: z I k 6;;;;;;;
20600;3086;1;ɪ;;Musiker;m u: z I k 6;;;;;;;
23687;5732;1;k;;Musiker;m u: z I k 6;;;;;;;
29420;7496;1;ɐ;;Musiker;m u: z I k 6;;;;;;;
36917;1322;2;ʔ;;unterhalten;? U n t 6 h a l t @ n;;;;;;;
38240;3968;2;ʊ;;unterhalten;? U n t 6 h a l t @ n;;;;;;;
42209;1763;2;n;;unterhalten;? U n t 6 h a l t @ n;;;;;;;
43973;3968;2;t;;unterhalten;? U n t 6 h a l t @ n;;;;;;;
47942;2204;2;ɐ;;unterhalten;? U n t 6 h a l t @ n;;;;;;;
50147;6614;2;h;;unterhalten;? U n t 6 h a l t @ n;;;;;;;
56762;2645;2;a;;unterhalten;? U n t 6 h a l t @ n;;;;;;;
59408;3968;2;l;;unterhalten;? U n t 6 h a l t @ n;;;;;;;
63377;4850;2;t;;unterhalten;? U n t 6 h a l t @ n;;;;;;;
68228;3086;2;ə;;unterhalten;? U n t 6 h a l t @ n;;;;;;;
71315;2204;2;n;;unterhalten;? U n t 6 h a l t @ n;;;;;;;
73520;5291;3;p;;Passanten;p a s a n t @ n;;;;;;;
78812;3086;3;a;;Passanten;p a s a n t @ n;;;;;;;
81899;4409;3;s;;Passanten;p a s a n t @ n;;;;;;;
86309;6173;3;a;;Passanten;p a s a n t @ n;;;;;;;
92483;4409;3;n;;Passanten;p a s a n t @ n;;;;;;;
96893;4850;3;t;;Passanten;p a s a n t @ n;;;;;;;
101744;3086;3;ə;;Passanten;p a s a n t @ n;;;;;;;
104831;1322;3;n;;Passanten;p a s a n t @ n;;;;;;;
106154;2204;4;m;;mit;m I t;;;;;;;
108359;2204;4;ɪ;;mit;m I t;;;;;;;
110564;2645;4;t;;mit;m I t;;;;;;;
113210;1322;5;ʔ;;ihrer;? i: r 6;;;;;;;
114533;5291;5;iː;;ihrer;? i: r 6;;;;;;;
119825;3086;5;r;;ihrer;? i: r 6;;;;;;;
122912;3527;5;ɐ;;ihrer;? i: r 6;;;;;;;
126440;4409;6;m;;Musik;m u z i: k;;;;;;;
130850;3527;6;u;;Musik;m u z i: k;;;;;;;
134378;4850;6;z;;Musik;m u z i: k;;;;;;;
139229;7496;6;iː;;Musik;m u z i: k;;;;;;;
146726;8819;6;k;;Musik;m u z i: k;;;;;;;
155546;2693;-1;(...);;;;;;;;;;
