BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Ein;? aI n;;;;;;;
1637;4850;0;aɪ;;Ein;? aI n;;;;;;;
6488;5291;0;n;;Ein;? aI n;;;;;;;
11780;2645;1;b;;Bauer;b aU 6;;;;;;;
14426;9701;1;aʊ;;Bauer;b aU 6;;;;;;;
24128;11906;1;ɐ;;Bauer;b aU 6;;;;;;;
36035;4409;2;ʔ;;arbeitet;? a r b aI t @ t;;;;;;;
40445;7496;2;a;;arbeitet;? a r b aI t @ t;;;;;;;
47942;1322;2;r;;arbeitet;? a r b aI t @ t;;;;;;;
49265;2204;2;b;;arbeitet;? a r b aI t @ t;;;;;;;
51470;7937;2;aɪ;;arbeitet;? a r b aI t @ t;;;;;;;
59408;6614;2;t;;arbeitet;? a r b aI t @ t;;;;;;;
66023;6173;2;ə;;arbeitet;? a r b aI t @ t;;;;;;;
72197;3086;2;t;;arbeitet;? a r b aI t @ t;;;;;;;
75284;3968;3;ʔ;;auf;? aU f;;;;;;;
79253;3968;3;aʊ;;auf;? aU f;;;;;;;
83222;3968;3;f;;auf;? aU f;;;;;;;
87191;2645;4;z;;seinem;z aI n @ m;;;;;;;
89837;5732;4;aɪ;;seinem;z aI n @ m;;;;;;;
95570;2204;4;n;;seinem;z aI n @ m;;;;;;;
97775;1322;4;ə;;seinem;z aI n @ m;;;;;;;
99098;4409;4;m;;seinem;z aI n @ m;;;;;;;
103508;2204;5;ʔ;;Acker;? a k 6;;;;;;;
105713;4409;5;a;;Acker;? a k 6;;;;;;;
110123;7055;5;k;;Acker;? a k 6;;;;;;;
117179;8378;5;ɐ;;Acker;? a k 6;;;;;;;
125558;1907;-1;(...);;;;;;;;;;
