BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;-1;(...);;;;;;;;;;
1637;5732;0;f;;Vor;f o: 6;;;;;;;
7370;2204;0;oː;;Vor;f o: 6;;;;;;;
9575;4409;0;ɐ;;Vor;f o: 6;;;;;;;
13985;2204;1;d;;dem;d e: m;;;;;;;
16190;1763;1;eː;;dem;d e: m;;;;;;;
17954;3968;1;m;;dem;d e: m;;;;;;;
21923;6173;2;f;;Fenster;f E n s t 6;;;;;;;
28097;4409;2;ɛ;;Fenster;f E n s t 6;;;;;;;
32507;4850;2;n;;Fenster;f E n s t 6;;;;;;;
37358;5291;2;s;;Fenster;f E n s t 6;;;;;;;
42650;3527;2;t;;Fenster;f E n s t 6;;;;;;;
46178;8378;2;ɐ;;Fenster;f E n s t 6;;;;;;;
54557;7937;3;z;;summt;z U m t;;;;;;;
62495;3527;3;ʊ;;summt;z U m t;;;;;;;
66023;6614;3;m;;summt;z U m t;;;;;;;
72638;4850;3;t;;summt;z U m t;;;;;;;
77489;2645;4;ʔ;;eine;? aI n @;;;;;;;
80135;4850;4;aɪ;;eine;? aI n @;;;;;;;
84986;2204;4;n;;eine;? aI n @;;;;;;;
87191;1322;4;ə;;eine;? aI n @;;;;;;;
88514;7055;5;k;;kleine;k l aI n @;;;;;;;
95570;2645;5;l;;kleine;k l aI n @;;;;;;;
98216;7055;5;aɪ;;kleine;k l aI n @;;;;;;;
105272;3527;5;n;;kleine;k l aI n @;;;;;;;
108800;4850;5;ə;;kleine;k l aI n @;;;;;;;
113651;3527;6;b;;Biene;b i: n @;;;;;;;
117179;7937;6;iː;;Biene;b i: n @;;;;;;;
125117;3086;6;n;;Biene;b i: n @;;;;;;;
128204;9260;6;ə;;Biene;b i: n @;;;;;;;
137465;3051;-1;(...);;;;;;;;;;
