BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Die;d i:;;;;;;;
1637;6614;0;iː;;Die;d i:;;;;;;;
8252;2204;1;h;;Hilfsmannschaft;h I l f s m a n S a f t;;;;;;;
10457;3968;1;ɪ;;Hilfsmannschaft;h I l f s m a n S a f t;;;;;;;
14426;1763;1;l;;Hilfsmannschaft;h I l f s m a n S a f t;;;;;;;
16190;3086;1;f;;Hilfsmannschaft;h I l f s m a n S a f t;;;;;;;
19277;3968;1;s;;Hilfsmannschaft;h I l f s m a n S a f t;;;;;;;
23246;3527;1;m;;Hilfsmannschaft;h I l f s m a n S a f t;;;;;;;
26774;3086;1;a;;Hilfsmannschaft;h I l f s m a n S a f t;;;;;;;
29861;2645;1;n;;Hilfsmannschaft;h I l f s m a n S a f t;;;;;;;
32507;5291;1;ʃ;;Hilfsmannschaft;h I l f s m a n S a f t;;;;;;;
37799;6614;1;a;;Hilfsmannschaft;h I l f s m a n S a f t;;;;;;;
44414;4409;1;f;;Hilfsmannschaft;h I l f s m a n S a f t;;;;;;;
48824;2204;1;t;;Hilfsmannschaft;h I l f s m a n S a f t;;;;;;;
51029;5291;-1;(...);;;;;;;;;;
56321;3527;2;z;;setzt;z E t s t;;;;;;;
59849;3968;2;ɛ;;setzt;z E t s t;;;;;;;
63818;1763;2;t;;setzt;z E t s t;;;;;;;
65582;5732;2;s;;setzt;z E t s t;;;;;;;
71315;2645;2;t;;setzt;z E t s t;;;;;;;
73961;3086;3;z;;sich;z I C;;;;;;;
77048;2204;3;ɪ;;sich;z I C;;;;;;;
79253;4409;3;ç;;sich;z I C;;;;;;;
83663;1322;4;ʔ;;in;? I n;;;;;;;
84986;2645;4;ɪ;;in;? I n;;;;;;;
87632;1322;4;n;;in;? I n;;;;;;;
88955;6173;5;m;;Marsch;m a r S;;;;;;;
95129;9701;5;a;;Marsch;m a r S;;;;;;;
104831;1322;5;r;;Marsch;m a r S;;;;;;;
106154;9260;5;ʃ;;Marsch;m a r S;;;;;;;
115415;1279;-1;(...);;;;;;;;;;
