BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;5605;0;k;;Kollegen;k O l e: g @ n;;;;;;;
5606;1322;0;ɔ;;Kollegen;k O l e: g @ n;;;;;;;
6929;3968;0;l;;Kollegen;k O l e: g @ n;;;;;;;
10898;7055;0;eː;;Kollegen;k O l e: g @ n;;;;;;;
17954;3086;0;ɡ;;Kollegen;k O l e: g @ n;;;;;;;
21041;4409;0;ə;;Kollegen;k O l e: g @ n;;;;;;;
25451;2204;0;n;;Kollegen;k O l e: g @ n;;;;;;;
27656;6173;1;f;;feiern;f aI 6 n;;;;;;;
33830;6614;1;aɪ;;feiern;f aI 6 n;;;;;;;
40445;2645;1;ɐ;;feiern;f aI 6 n;;;;;;;
43091;3086;1;n;;feiern;f aI 6 n;;;;;;;
46178;1322;2;d;;den;d e: n;;;;;;;
47501;2645;2;eː;;den;d e: n;;;;;;;
50147;3086;2;n;;den;d e: n;;;;;;;
53234;3527;3;ʔ;;Abschluss;? a p S l U s;;;;;;;
56762;3086;3;a;;Abschluss;? a p S l U s;;;;;;;
59849;4409;3;p;;Abschluss;? a p S l U s;;;;;;;
64259;4850;3;ʃ;;Abschluss;? a p S l U s;;;;;;;
69110;2204;3;l;;Abschluss;? a p S l U s;;;;;;;
71315;3968;3;ʊ;;Abschluss;? a p S l U s;;;;;;;
75284;5291;3;s;;Abschluss;? a p S l U s;;;;;;;
80576;3527;4;ʔ;;eines;? aI n @ s;;;;;;;
84104;3968;4;aɪ;;eines;? aI n @ s;;;;;;;
88073;1763;4;n;;eines;? aI n @ s;;;;;;;
89837;2204;4;ə;;eines;? aI n @ s;;;;;;;
92042;3968;4;s;;eines;? aI n @ s;;;;;;;
96011;2645;5;ʔ;;erfolgreichen;? E r f O l k r aI C @ n;;;;;;;
98657;1763;5;ɛ;;erfolgreichen;? E r f O l k r aI C @ n;;;;;;;
100421;1322;5;r;;erfolgreichen;? E r f O l k r aI C @ n;;;;;;;
101744;5291;5;f;;erfolgreichen;? E r f O l k r aI C @ n;;;;;;;
107036;2204;5;ɔ;;erfolgreichen;? E r f O l k r aI C @ n;;;;;;;
109241;3968;5;l;;erfolgreichen;? E r f O l k r aI C @ n;;;;;;;
113210;2645;5;k;;erfolgreichen;? E r f O l k r aI C @ n;;;;;;;
115856;4409;5;r;;erfolgreichen;? E r f O l k r aI C @ n;;;;;;;
120266;5732;5;aɪ;;erfolgreichen;? E r f O l k r aI C @ n;;;;;;;
125999;5291;5;ç;;erfolgreichen;? E r f O l k r aI C @ n;;;;;;;
131291;3968;5;ə;;erfolgreichen;? E r f O l k r aI C @ n;;;;;;;
135260;1763;5;n;;erfolgreichen;? E r f O l k r aI C @ n;;;;;;;
137024;2645;6;p;;Projekts;p r o j E k t s;;;;;;;
139670;4409;6;r;;Projekts;p r o j E k t s;;;;;;;
144080;2645;6;o;;Projekts;p r o j E k t s;;;;;;;
146726;4409;6;j;;Projekts;p r o j E k t s;;;;;;;
151136;3527;6;ɛ;;Projekts;p r o j E k t s;;;;;;;
154664;4409;6;k;;Projekts;p r o j E k t s;;;;;;;
159074;3527;6;t;;Projekts;p r o j E k t s;;;;;;;
162602;9701;6;s;;Projekts;p r o j E k t s;;;;;;;
172304;1701;-1;(...);;;;;;;;;;
