BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Das;d a s;;;;;;;
1637;4850;0;a;;Das;d a s;;;;;;;
6488;4850;0;s;;Das;d a s;;;;;;;
11339;3086;1;ʔ;;Echo;? E C o;;;;;;;
14426;4409;1;ɛ;;Echo;? E C o;;;;;;;
18836;6173;1;ç;;Echo;? E C o;;;;;;;
25010;14111;1;o;;Echo;? E C o;;;;;;;
39122;3968;2;t;;trägt;t r E: k t;;;;;;;
43091;5732;2;r;;trägt;t r E: k t;;;;;;;
48824;3968;2;ɛː;;trägt;t r E: k t;;;;;;;
52793;3086;2;k;;trägt;t r E: k t;;;;;;;
55880;2424;2;t;;trägt;t r E: k t;;;;;;;
58305;3306;3;ɡ;;Gedichte;g @ d I C t @;;;;;;;
61612;3528;3;ə;;Gedichte;g @ d I C t @;;;;;;;
65141;3086;3;d;;Gedichte;g @ d I C t @;;;;;;;
68228;2645;3;ɪ;;Gedichte;g @ d I C t @;;;;;;;
70874;3968;3;ç;;Gedichte;g @ d I C t @;;;;;;;
74843;4409;3;t;;Gedichte;g @ d I C t @;;;;;;;
79253;3086;3;ə;;Gedichte;g @ d I C t @;;;;;;;
82340;7496;4;f;;fort;f O 6 t;;;;;;;
89837;2204;4;ɔ;;fort;f O 6 t;;;;;;;
92042;6614;4;ɐ;;fort;f O 6 t;;;;;;;
98657;8692;4;t;;fort;f O 6 t;;;;;;;
