BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;3968;0;n;;Nach;n a: x;;;;;;;
4724;5291;0;aː;;Nach;n a: x;;;;;;;
10016;3968;0;x;;Nach;n a: x;;;;;;;
13985;3527;1;d;;dem;d e: m;;;;;;;
17513;3086;1;eː;;dem;d e: m;;;;;;;
20600;3968;1;m;;dem;d e: m;;;;;;;
24569;2204;2;ʔ;;Aufräumen;? aU f r OY m @ n;;;;;;;
26774;8378;2;aʊ;;Aufräumen;? aU f r OY m @ n;;;;;;;
35153;3968;2;f;;Aufräumen;? aU f r OY m @ n;;;;;;;
39122;3968;2;r;;Aufräumen;? aU f r OY m @ n;;;;;;;
43091;7937;2;ɔʏ;;Aufräumen;? aU f r OY m @ n;;;;;;;
51029;4409;2;m;;Aufräumen;? aU f r OY m @ n;;;;;;;
55439;2645;2;ə;;Aufräumen;? aU f r OY m @ n;;;;;;;
58085;4850;2;n;;Aufräumen;? aU f r OY m @ n;;;;;;;
62936;6173;3;f;;fand;f a n t;;;;;;;
69110;4409;3;a;;fand;f a n t;;;;;;;
73520;3086;3;n;;fand;f a n t;;;;;;;
76607;1322;3;t;;fand;f a n t;;;;;;;
77930;1322;4;ʔ;;ich;? I C;;;;;;;
79253;2645;4;ɪ;;ich;? I C;;;;;;;
81899;3527;4;ç;;ich;? I C;;;;;;;
85427;4409;5;m;;mein;m aI n;;;;;;;
89837;4409;5;aɪ;;mein;m aI n;;;;;;;
94247;4409;5;n;;mein;m aI n;;;;;;;
98657;3968;6;b;;Buch;b u: x;;;;;;;
102626;7496;6;uː;;Buch;b u: x;;;;;;;
110123;10645;6;x;;Buch;b u: x;;;;;;;
