BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Die;d i:;;;;;;;
1637;5291;0;iː;;Die;d i:;;;;;;;
6929;3527;1;r;;Rinder;r I n d 6;;;;;;;
10457;4409;1;ɪ;;Rinder;r I n d 6;;;;;;;
14867;6614;1;n;;Rinder;r I n d 6;;;;;;;
21482;1763;1;d;;Rinder;r I n d 6;;;;;;;
23246;7496;1;ɐ;;Rinder;r I n d 6;;;;;;;
30743;5291;2;z;;sind;z I n t;;;;;;;
36035;2204;2;ɪ;;sind;z I n t;;;;;;;
38240;1763;2;n;;sind;z I n t;;;;;;;
40004;3086;2;t;;sind;z I n t;;;;;;;
43091;2645;-1;(...);;;;;;;;;;
45737;2204;3;n;;noch;n O x;;;;;;;
47942;3086;3;ɔ;;noch;n O x;;;;;;;
51029;2645;3;x;;noch;n O x;;;;;;;
53675;1322;4;ʔ;;auf;? aU f;;;;;;;
54998;7055;4;aʊ;;auf;? aU f;;;;;;;
62054;2204;4;f;;auf;? aU f;;;;;;;
64259;4409;5;d;;der;d e: 6;;;;;;;
68669;2645;5;eː;;der;d e: 6;;;;;;;
71315;4409;5;ɐ;;der;d e: 6;;;;;;;
75725;1322;6;v;;Weide;v aI d @;;;;;;;
77048;11906;6;aɪ;;Weide;v aI d @;;;;;;;
88955;3086;6;d;;Weide;v aI d @;;;;;;;
92042;9260;6;ə;;Weide;v aI d @;;;;;;;
101303;3100;-1;(...);;;;;;;;;;
