BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Am;? a m;;;;;;;
1637;1763;0;a;;Am;? a m;;;;;;;
3401;4850;0;m;;Am;? a m;;;;;;;
8252;3527;1;z;;Samstag;z a m s t a: k;;;;;;;
11780;4409;1;a;;Samstag;z a m s t a: k;;;;;;;
16190;3086;1;m;;Samstag;z a m s t a: k;;;;;;;
19277;5291;1;s;;Samstag;z a m s t a: k;;;;;;;
24569;2645;1;t;;Samstag;z a m s t a: k;;;;;;;
27215;7055;1;aː;;Samstag;z a m s t a: k;;;;;;;
34271;3086;1;k;;Samstag;z a m s t a: k;;;;;;;
37358;4409;2;ʔ;;öffnet;? 9 f n @ t;;;;;;;
41768;3086;2;œ;;öffnet;? 9 f n @ t;;;;;;;
44855;6614;2;f;;öffnet;? 9 f n @ t;;;;;;;
51470;1763;2;n;;öffnet;? 9 f n @ t;;;;;;;
53234;3968;2;ə;;öffnet;? 9 f n @ t;;;;;;;
57203;1322;2;t;;öffnet;? 9 f n @ t;;;;;;;
58526;2645;3;d;;der;d e: 6;;;;;;;
61172;1763;3;eː;;der;d e: 6;;;;;;;
62936;1763;3;ɐ;;der;d e: 6;;;;;;;
64700;8378;4;k;;Kiosk;k i: O s k;;;;;;;
73079;5291;4;iː;;Kiosk;k i: O s k;;;;;;;
78371;4850;4;ɔ;;Kiosk;k i: O s k;;;;;;;
83222;5291;4;s;;Kiosk;k i: O s k;;;;;;;
88514;4409;4;k;;Kiosk;k i: O s k;;;;;;;
92924;5291;5;ʔ;;erstmals;? e: 6 s t m a: l s;;;;;;;
98216;3968;5;eː;;erstmals;? e: 6 s t m a: l s;;;;;;;
102185;3527;5;ɐ;;erstmals;? e: 6 s t m a: l s;;;;;;;
105713;6614;5;s;;erstmals;? e: 6 s t m a: l s;;;;;;;
112328;2204;5;t;;erstmals;? e: 6 s t m a: l s;;;;;;;
114533;3527;5;m;;erstmals;? e: 6 s t m a: l s;;;;;;;
118061;4850;5;aː;;erstmals;? e: 6 s t m a: l s;;;;;;;
122912;4850;5;l;;erstmals;? e: 6 s t m a: l s;;;;;;;
127763;8819;5;s;;erstmals;? e: 6 s t m a: l s;;;;;;;
136583;1355;-1;(...);;;;;;;;;;
