BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2518;0;ɡ;;Geld;g E l t;;;;;;;
2519;4409;0;ɛ;;Geld;g E l t;;;;;;;
6929;5732;0;l;;Geld;g E l t;;;;;;;
12662;2204;0;t;;Geld;g E l t;;;;;;;
14867;3086;1;ʔ;;allein;? a l aI n;;;;;;;
17954;3086;1;a;;allein;? a l aI n;;;;;;;
21041;4850;1;l;;allein;? a l aI n;;;;;;;
25892;9701;1;aɪ;;allein;? a l aI n;;;;;;;
35594;6614;1;n;;allein;? a l aI n;;;;;;;
42209;5291;2;m;;macht;m a x t;;;;;;;
47501;3968;2;a;;macht;m a x t;;;;;;;
51470;5291;2;x;;macht;m a x t;;;;;;;
56762;1322;2;t;;macht;m a x t;;;;;;;
58085;2204;-1;(...);;;;;;;;;;
60290;3527;3;n;;nicht;n I C t;;;;;;;
63818;3086;3;ɪ;;nicht;n I C t;;;;;;;
66905;3968;3;ç;;nicht;n I C t;;;;;;;
70874;2645;3;t;;nicht;n I C t;;;;;;;
73520;4850;4;ɡ;;glücklich;g l Y k l I C;;;;;;;
78371;1763;4;l;;glücklich;g l Y k l I C;;;;;;;
80135;3086;4;ʏ;;glücklich;g l Y k l I C;;;;;;;
83222;3968;4;k;;glücklich;g l Y k l I C;;;;;;;
87191;2204;4;l;;glücklich;g l Y k l I C;;;;;;;
89396;4409;4;ɪ;;glücklich;g l Y k l I C;;;;;;;
93806;9260;4;ç;;glücklich;g l Y k l I C;;;;;;;
103067;3269;-1;(...);;;;;;;;;;
