BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;-1;(...);;;;;;;;;;
1637;1763;0;z;;Sie;z i:;;;;;;;
3401;4409;0;iː;;Sie;z i:;;;;;;;
7811;4409;1;h;;hat;h a t;;;;;;;
12221;1763;1;a;;hat;h a t;;;;;;;
13985;2204;1;t;;hat;h a t;;;;;;;
16190;2204;2;d;;die;d i:;;;;;;;
18395;3968;2;iː;;die;d i:;;;;;;;
22364;3968;3;n;;Neuigkeit;n OY I C k aI t;;;;;;;
26333;6173;3;ɔʏ;;Neuigkeit;n OY I C k aI t;;;;;;;
32507;3527;3;ɪ;;Neuigkeit;n OY I C k aI t;;;;;;;
36035;3968;3;ç;;Neuigkeit;n OY I C k aI t;;;;;;;
40004;6173;3;k;;Neuigkeit;n OY I C k aI t;;;;;;;
46178;7055;3;aɪ;;Neuigkeit;n OY I C k aI t;;;;;;;
53234;4850;3;t;;Neuigkeit;n OY I C k aI t;;;;;;;
58085;3527;4;m;;mit;m I t;;;;;;;
61613;2204;4;ɪ;;mit;m I t;;;;;;;
63818;2204;4;t;;mit;m I t;;;;;;;
66023;4409;5;ɡ;;Genugtuung;g @ n u: k t u: U N;;;;;;;
70433;1322;5;ə;;Genugtuung;g @ n u: k t u: U N;;;;;;;
71756;3968;5;n;;Genugtuung;g @ n u: k t u: U N;;;;;;;
75725;4850;5;uː;;Genugtuung;g @ n u: k t u: U N;;;;;;;
80576;3527;5;k;;Genugtuung;g @ n u: k t u: U N;;;;;;;
84104;3968;5;t;;Genugtuung;g @ n u: k t u: U N;;;;;;;
88073;7055;5;uː;;Genugtuung;g @ n u: k t u: U N;;;;;;;
95129;1763;5;ʊ;;Genugtuung;g @ n u: k t u: U N;;;;;;;
96893;3086;5;ŋ;;Genugtuung;g @ n u: k t u: U N;;;;;;;
99980;1322;6;ʔ;;aufgenommen;? aU f g @ n O m @ n;;;;;;;
101303;10142;6;aʊ;;aufgenommen;? aU f g @ n O m @ n;;;;;;;
111446;3527;6;f;;aufgenommen;? aU f g @ n O m @ n;;;;;;;
114974;3527;6;ɡ;;aufgenommen;? aU f g @ n O m @ n;;;;;;;
118502;1763;6;ə;;aufgenommen;? aU f g @ n O m @ n;;;;;;;
120266;3086;6;n;;aufgenommen;? aU f g @ n O m @ n;;;;;;;
123353;6173;6;ɔ;;aufgenommen;? aU f g @ n O m @ n;;;;;;;
129527;1763;6;m;;aufgenommen;? aU f g @ n O m @ n;;;;;;;
131291;4850;6;ə;;aufgenommen;? aU f g @ n O m @ n;;;;;;;
136142;1763;6;n;;aufgenommen;? aU f g @ n O m @ n;;;;;;;
137906;1298;-1;(...);;;;;;;;;;
