BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;0;d;;Die;d i:;;;;;;;
2078;5732;0;iː;;Die;d i:;;;;;;;
7811;2204;-1;(...);;;;;;;;;;
10016;2645;1;t;;Tante;t a n t @;;;;;;;
12662;7496;1;a;;Tante;t a n t @;;;;;;;
20159;4409;1;n;;Tante;t a n t @;;;;;;;
24569;5732;1;t;;Tante;t a n t @;;;;;;;
30302;6173;1;ə;;Tante;t a n t @;;;;;;;
36476;3086;2;b;;bewohnt;b @ v o: n t;;;;;;;
39563;5291;2;ə;;bewohnt;b @ v o: n t;;;;;;;
44855;1763;2;v;;bewohnt;b @ v o: n t;;;;;;;
46619;5291;2;oː;;bewohnt;b @ v o: n t;;;;;;;
51911;3527;2;n;;bewohnt;b @ v o: n t;;;;;;;
55439;2204;2;t;;bewohnt;b @ v o: n t;;;;;;;
57644;2204;3;ʔ;;ein;? aI n;;;;;;;
59849;4850;3;aɪ;;ein;? aI n;;;;;;;
64700;3527;3;n;;ein;? aI n;;;;;;;
68228;1763;4;n;;nettes;n E t @ s;;;;;;;
69992;3968;4;ɛ;;nettes;n E t @ s;;;;;;;
73961;6173;4;t;;nettes;n E t @ s;;;;;;;
80135;2204;4;ə;;nettes;n E t @ s;;;;;;;
82340;4850;4;s;;nettes;n E t @ s;;;;;;;
87191;3968;5;h;;Häuschen;h OY s C @ n;;;;;;;
91160;7055;5;ɔʏ;;Häuschen;h OY s C @ n;;;;;;;
98216;7055;5;s;;Häuschen;h OY s C @ n;;;;;;;
105272;5291;5;ç;;Häuschen;h OY s C @ n;;;;;;;
110564;4409;5;ə;;Häuschen;h OY s C @ n;;;;;;;
114974;7496;5;n;;Häuschen;h OY s C @ n;;;;;;;
122471;2601;-1;(...);;;;;;;;;;
