BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;8251;0;m;;Morgen;m O 6 g @ n;;;;;;;
8252;1322;0;ɔ;;Morgen;m O 6 g @ n;;;;;;;
9575;10142;0;ɐ;;Morgen;m O 6 g @ n;;;;;;;
19718;3086;0;ɡ;;Morgen;m O 6 g @ n;;;;;;;
22805;10142;0;ə;;Morgen;m O 6 g @ n;;;;;;;
32948;1322;0;n;;Morgen;m O 6 g @ n;;;;;;;
34271;2204;1;ʔ;;umarmt;? U m a r m t;;;;;;;
36476;3527;1;ʊ;;umarmt;? U m a r m t;;;;;;;
40004;4409;1;m;;umarmt;? U m a r m t;;;;;;;
44414;11906;1;a;;umarmt;? U m a r m t;;;;;;;
56321;1322;1;r;;umarmt;? U m a r m t;;;;;;;
57644;3527;1;m;;umarmt;? U m a r m t;;;;;;;
61172;1322;1;t;;umarmt;? U m a r m t;;;;;;;
62495;2204;2;d;;der;d e: 6;;;;;;;
64700;2645;2;eː;;der;d e: 6;;;;;;;
67346;1763;2;ɐ;;der;d e: 6;;;;;;;
69110;4850;3;n;;Nebel;n e: b @ l;;;;;;;
73961;9260;3;eː;;Nebel;n e: b @ l;;;;;;;
83222;2645;3;b;;Nebel;n e: b @ l;;;;;;;
85868;9260;3;ə;;Nebel;n e: b @ l;;;;;;;
95129;1763;3;l;;Nebel;n e: b @ l;;;;;;;
96893;3527;4;d;;die;d i:;;;;;;;
100421;4409;4;iː;;die;d i:;;;;;;;
104831;2204;-1;(...);;;;;;;;;;
107036;2204;5;b;;Berge;b E 6 g @;;;;;;;
109241;1763;5;ɛ;;Berge;b E 6 g @;;;;;;;
111005;9260;5;ɐ;;Berge;b E 6 g @;;;;;;;
120266;5291;5;ɡ;;Berge;b E 6 g @;;;;;;;
125558;9260;5;ə;;Berge;b E 6 g @;;;;;;;
134819;4385;-1;(...);;;;;;;;;;
