BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2518;0;ʔ;;Ein;? aI n;;;;;;;
2519;4409;0;aɪ;;Ein;? aI n;;;;;;;
6929;4409;0;n;;Ein;? aI n;;;;;;;
11339;3527;1;m;;Musiker;m u: z I k 6;;;;;;;
14867;5732;1;uː;;Musiker;m u: z I k 6;;;;;;;
20600;6173;1;z;;Musiker;m u: z I k 6;;;;;;;
26774;2204;1;ɪ;;Musiker;m u: z I k 6;;;;;;;
28979;6614;1;k;;Musiker;m u: z I k 6;;;;;;;
35594;9260;1;ɐ;;Musiker;m u: z I k 6;;;;;;;
44855;4850;2;f;;verzaubert;f E 6 ts aU b 6 t;;;;;;;
49706;1322;2;ɛ;;verzaubert;f E 6 ts aU b 6 t;;;;;;;
51029;1322;2;ɐ;;verzaubert;f E 6 ts aU b 6 t;;;;;;;
52352;7937;2;ts;;verzaubert;f E 6 ts aU b 6 t;;;;;;;
60290;9260;2;aʊ;;verzaubert;f E 6 ts aU b 6 t;;;;;;;
69551;3086;2;b;;verzaubert;f E 6 ts aU b 6 t;;;;;;;
72638;4409;2;ɐ;;verzaubert;f E 6 ts aU b 6 t;;;;;;;
77048;2204;2;t;;verzaubert;f E 6 ts aU b 6 t;;;;;;;
79253;2645;3;d;;die;d i:;;;;;;;
81899;2645;3;iː;;die;d i:;;;;;;;
84545;4409;4;m;;Menschenmenge;m E n S @ n m E N @;;;;;;;
88955;2645;4;ɛ;;Menschenmenge;m E n S @ n m E N @;;;;;;;
91601;4850;4;n;;Menschenmenge;m E n S @ n m E N @;;;;;;;
96452;6614;4;ʃ;;Menschenmenge;m E n S @ n m E N @;;;;;;;
103067;2204;4;ə;;Menschenmenge;m E n S @ n m E N @;;;;;;;
105272;1763;4;n;;Menschenmenge;m E n S @ n m E N @;;;;;;;
107036;3086;4;m;;Menschenmenge;m E n S @ n m E N @;;;;;;;
110123;3086;4;ɛ;;Menschenmenge;m E n S @ n m E N @;;;;;;;
113210;4409;4;ŋ;;Menschenmenge;m E n S @ n m E N @;;;;;;;
117620;9260;4;ə;;Menschenmenge;m E n S @ n m E N @;;;;;;;
126881;2012;-1;(...);;;;;;;;;;
