BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;0;d;;Der;d e: 6;;;;;;;
2078;1763;0;eː;;Der;d e: 6;;;;;;;
3842;2204;0;ɐ;;Der;d e: 6;;;;;;;
6047;6614;1;p;;Postbote;p O s t b o: t @;;;;;;;
12662;3527;1;ɔ;;Postbote;p O s t b o: t @;;;;;;;
16190;5732;1;s;;Postbote;p O s t b o: t @;;;;;;;
21923;2645;1;t;;Postbote;p O s t b o: t @;;;;;;;
24569;2645;1;b;;Postbote;p O s t b o: t @;;;;;;;
27215;7937;1;oː;;Postbote;p O s t b o: t @;;;;;;;
35153;6173;1;t;;Postbote;p O s t b o: t @;;;;;;;
41327;5732;1;ə;;Postbote;p O s t b o: t @;;;;;;;
47060;7496;2;l;;liest;l i: s t;;;;;;;
54557;4850;2;iː;;liest;l i: s t;;;;;;;
59408;6173;2;s;;liest;l i: s t;;;;;;;
65582;2204;2;t;;liest;l i: s t;;;;;;;
67787;3527;3;ɡ;;Gedichte;g @ d I C t @;;;;;;;
71315;3086;3;ə;;Gedichte;g @ d I C t @;;;;;;;
74402;3086;3;d;;Gedichte;g @ d I C t @;;;;;;;
77489;3086;3;ɪ;;Gedichte;g @ d I C t @;;;;;;;
80576;6614;3;ç;;Gedichte;g @ d I C t @;;;;;;;
87191;2645;3;t;;Gedichte;g @ d I C t @;;;;;;;
89837;4850;3;ə;;Gedichte;g @ d I C t @;;;;;;;
94688;2204;4;b;;beim;b aI m;;;;;;;
96893;4409;4;aɪ;;beim;b aI m;;;;;;;
101303;3527;4;m;;beim;b aI m;;;;;;;
104831;7937;5;ts;;Zustellen;ts u: S t E l @ n;;;;;;;
112769;5732;5;uː;;Zustellen;ts u: S t E l @ n;;;;;;;
118502;6173;5;ʃ;;Zustellen;ts u: S t E l @ n;;;;;;;
124676;3086;5;t;;Zustellen;ts u: S t E l @ n;;;;;;;
127763;1763;5;ɛ;;Zustellen;ts u: S t E l @ n;;;;;;;
129527;8819;5;l;;Zustellen;ts u: S t E l @ n;;;;;;;
138347;1763;5;ə;;Zustellen;ts u: S t E l @ n;;;;;;;
140111;3527;5;n;;Zustellen;ts u: S t E l @ n;;;;;;;
143639;2401;-1;(...);;;;;;;;;;
