BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Das;d a s;;;;;;;
1637;4850;0;a;;Das;d a s;;;;;;;
6488;3968;0;s;;Das;d a s;;;;;;;
10457;2645;1;ʔ;;amtliche;? a m t l I C @;;;;;;;
13103;4850;1;a;;amtliche;? a m t l I C @;;;;;;;
17954;5291;1;m;;amtliche;? a m t l I C @;;;;;;;
23246;1322;1;t;;amtliche;? a m t l I C @;;;;;;;
24569;4850;1;l;;amtliche;? a m t l I C @;;;;;;;
29420;2645;1;ɪ;;amtliche;? a m t l I C @;;;;;;;
32066;6173;1;ç;;amtliche;? a m t l I C @;;;;;;;
38240;3527;1;ə;;amtliche;? a m t l I C @;;;;;;;
41768;3968;2;ʔ;;Amtsblatt;? a m t s b l a t;;;;;;;
45737;3527;2;a;;Amtsblatt;? a m t s b l a t;;;;;;;
49265;5732;2;m;;Amtsblatt;? a m t s b l a t;;;;;;;
54998;1763;2;t;;Amtsblatt;? a m t s b l a t;;;;;;;
56762;5291;2;s;;Amtsblatt;? a m t s b l a t;;;;;;;
62054;3968;2;b;;Amtsblatt;? a m t s b l a t;;;;;;;
66023;3086;2;l;;Amtsblatt;? a m t s b l a t;;;;;;;
69110;3968;2;a;;Amtsblatt;? a m t s b l a t;;;;;;;
73079;11024;2;t;;Amtsblatt;? a m t s b l a t;;;;;;;
84104;3968;3;l;;liegt;l i: k t;;;;;;;
88073;3527;3;iː;;liegt;l i: k t;;;;;;;
91601;2204;3;k;;liegt;l i: k t;;;;;;;
93806;3527;3;t;;liegt;l i: k t;;;;;;;
97334;2645;4;ʔ;;überm;? y: b 6 m;;;;;;;
99980;4850;4;yː;;überm;? y: b 6 m;;;;;;;
104831;1322;4;b;;überm;? y: b 6 m;;;;;;;
106154;4850;4;ɐ;;überm;? y: b 6 m;;;;;;;
111005;4850;4;m;;überm;? y: b 6 m;;;;;;;
115856;2645;5;d;;Durchschnitt;d U 6 C S n I t;;;;;;;
118502;2204;5;ʊ;;Durchschnitt;d U 6 C S n I t;;;;;;;
120707;3968;5;ɐ;;Durchschnitt;d U 6 C S n I t;;;;;;;
124676;3527;5;ç;;Durchschnitt;d U 6 C S n I t;;;;;;;
128204;5291;5;ʃ;;Durchschnitt;d U 6 C S n I t;;;;;;;
133496;3527;5;n;;Durchschnitt;d U 6 C S n I t;;;;;;;
137024;3968;5;ɪ;;Durchschnitt;d U 6 C S n I t;;;;;;;
140993;6614;5;t;;Durchschnitt;d U 6 C S n I t;;;;;;;
147608;3714;-1;(...);;;;;;;;;;
