BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;6614;0;z;;Sein;z aI n;;;;;;;
7370;6173;0;aɪ;;Sein;z aI n;;;;;;;
13544;4850;0;n;;Sein;z aI n;;;;;;;
18395;3968;1;b;;Blick;b l I k;;;;;;;
22364;2204;1;l;;Blick;b l I k;;;;;;;
24569;4409;1;ɪ;;Blick;b l I k;;;;;;;
28979;9260;1;k;;Blick;b l I k;;;;;;;
38240;3086;-1;(...);;;;;;;;;;
41327;6173;2;ʃ;;streifte;S t r aI f t @;;;;;;;
47501;1322;2;t;;streifte;S t r aI f t @;;;;;;;
48824;4409;2;r;;streifte;S t r aI f t @;;;;;;;
53234;6614;2;aɪ;;streifte;S t r aI f t @;;;;;;;
59849;3968;2;f;;streifte;S t r aI f t @;;;;;;;
63818;2204;2;t;;streifte;S t r aI f t @;;;;;;;
66023;3968;2;ə;;streifte;S t r aI f t @;;;;;;;
69992;1322;3;d;;die;d i:;;;;;;;
71315;3968;3;iː;;die;d i:;;;;;;;
75284;6173;4;ʃ;;Sterne;S t E 6 n @;;;;;;;
81458;2645;4;t;;Sterne;S t E 6 n @;;;;;;;
84104;2204;4;ɛ;;Sterne;S t E 6 n @;;;;;;;
86309;7055;4;ɐ;;Sterne;S t E 6 n @;;;;;;;
93365;3968;4;n;;Sterne;S t E 6 n @;;;;;;;
97334;7496;4;ə;;Sterne;S t E 6 n @;;;;;;;
104831;4751;-1;(...);;;;;;;;;;
