BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Es;? E s;;;;;;;
1637;3086;0;ɛ;;Es;? E s;;;;;;;
4724;3968;0;s;;Es;? E s;;;;;;;
8693;4850;1;ɡ;;gehört;g @ h 2: 6 t;;;;;;;
13544;1763;1;ə;;gehört;g @ h 2: 6 t;;;;;;;
15308;4850;1;h;;gehört;g @ h 2: 6 t;;;;;;;
20159;3527;1;øː;;gehört;g @ h 2: 6 t;;;;;;;
23687;5291;1;ɐ;;gehört;g @ h 2: 6 t;;;;;;;
28979;1322;1;t;;gehört;g @ h 2: 6 t;;;;;;;
30302;5732;2;ts;;zu;ts u;;;;;;;
36035;5291;2;u;;zu;ts u;;;;;;;
41327;2204;3;ʔ;;einer;? aI n 6;;;;;;;
43532;4850;3;aɪ;;einer;? aI n 6;;;;;;;
48383;2645;3;n;;einer;? aI n 6;;;;;;;
51029;4409;3;ɐ;;einer;? aI n 6;;;;;;;
55439;7496;4;f;;Feldscheune;f E l t S OY n @;;;;;;;
62936;3968;4;ɛ;;Feldscheune;f E l t S OY n @;;;;;;;
66905;4850;4;l;;Feldscheune;f E l t S OY n @;;;;;;;
71756;2204;4;t;;Feldscheune;f E l t S OY n @;;;;;;;
73961;7055;4;ʃ;;Feldscheune;f E l t S OY n @;;;;;;;
81017;7937;4;ɔʏ;;Feldscheune;f E l t S OY n @;;;;;;;
88955;4850;4;n;;Feldscheune;f E l t S OY n @;;;;;;;
93806;7496;4;ə;;Feldscheune;f E l t S OY n @;;;;;;;
101303;2616;-1;(...);;;;;;;;;;
