BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;0;ʔ;;Adler;? a: d l 6;;;;;;;
2078;7496;0;aː;;Adler;? a: d l 6;;;;;;;
9575;3968;0;d;;Adler;? a: d l 6;;;;;;;
13544;3527;0;l;;Adler;? a: d l 6;;;;;;;
17072;7937;0;ɐ;;Adler;? a: d l 6;;;;;;;
25010;6614;1;f;;fliegen;f l i: g @ n;;;;;;;
31625;3527;1;l;;fliegen;f l i: g @ n;;;;;;;
35153;5291;1;iː;;fliegen;f l i: g @ n;;;;;;;
40445;1763;1;ɡ;;fliegen;f l i: g @ n;;;;;;;
42209;3527;1;ə;;fliegen;f l i: g @ n;;;;;;;
45737;1322;1;n;;fliegen;f l i: g @ n;;;;;;;
47060;7496;2;t;;tausend;t aU z @ n t;;;;;;;
54557;8378;2;aʊ;;tausend;t aU z @ n t;;;;;;;
62936;4850;2;z;;tausend;t aU z @ n t;;;;;;;
67787;2204;2;ə;;tausend;t aU z @ n t;;;;;;;
69992;1322;2;n;;tausend;t aU z @ n t;;;;;;;
71315;2645;2;t;;tausend;t aU z @ n t;;;;;;;
73961;3527;3;m;;Meter;m e: t 6;;;;;;;
77489;4850;3;eː;;Meter;m e: t 6;;;;;;;
82340;4850;3;t;;Meter;m e: t 6;;;;;;;
87191;3527;3;ɐ;;Meter;m e: t 6;;;;;;;
90719;4409;4;h;;hoch;h o: x;;;;;;;
95129;7055;4;oː;;hoch;h o: x;;;;;;;
102185;10481;4;x;;hoch;h o: x;;;;;;;
