BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Die;d i:;;;;;;;
1637;4409;0;iː;;Die;d i:;;;;;;;
6047;7496;1;ʃ;;Sterne;S t E 6 n @;;;;;;;
13544;2204;1;t;;Sterne;S t E 6 n @;;;;;;;
15749;3968;1;ɛ;;Sterne;S t E 6 n @;;;;;;;
19718;6173;1;ɐ;;Sterne;S t E 6 n @;;;;;;;
25892;4409;1;n;;Sterne;S t E 6 n @;;;;;;;
30302;7496;1;ə;;Sterne;S t E 6 n @;;;;;;;
37799;7937;2;f;;funkeln;f U N k @ l n;;;;;;;
45737;2645;2;ʊ;;funkeln;f U N k @ l n;;;;;;;
48383;5291;2;ŋ;;funkeln;f U N k @ l n;;;;;;;
53675;4850;2;k;;funkeln;f U N k @ l n;;;;;;;
58526;2645;2;ə;;funkeln;f U N k @ l n;;;;;;;
61172;3086;2;l;;funkeln;f U N k @ l n;;;;;;;
64259;3086;2;n;;funkeln;f U N k @ l n;;;;;;;
67346;3527;3;ʔ;;am;? a m;;;;;;;
70874;2645;3;a;;am;? a m;;;;;;;
73520;4409;3;m;;am;? a m;;;;;;;
77930;2645;4;n;;Nachthimmel;n a x t h I m @ l;;;;;;;
80576;3086;4;a;;Nachthimmel;n a x t h I m @ l;;;;;;;
83663;6614;4;x;;Nachthimmel;n a x t h I m @ l;;;;;;;
90278;4409;4;t;;Nachthimmel;n a x t h I m @ l;;;;;;;
94688;1763;4;h;;Nachthimmel;n a x t h I m @ l;;;;;;;
96452;3086;4;ɪ;;Nachthimmel;n a x t h I m @ l;;;;;;;
99539;5291;4;m;;Nachthimmel;n a x t h I m @ l;;;;;;;
104831;7055;4;ə;;Nachthimmel;n a x t h I m @ l;;;;;;;
111887;1322;4;l;;Nachthimmel;n a x t h I m @ l;;;;;;;
113210;1585;-1;(...);;;;;;;;;;
