BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Im;? I m;;;;;;;
1637;2645;0;ɪ;;Im;? I m;;;;;;;
4283;7055;0;m;;Im;? I m;;;;;;;
11339;2204;1;ɡ;;Geschäft;g @ S E f t;;;;;;;
13544;3086;1;ə;;Geschäft;g @ S E f t;;;;;;;
16631;7055;1;ʃ;;Geschäft;g @ S E f t;;;;;;;
23687;6173;1;ɛ;;Geschäft;g @ S E f t;;;;;;;
29861;7496;1;f;;Geschäft;g @ S E f t;;;;;;;
37358;3086;1;t;;Geschäft;g @ S E f t;;;;;;;
40445;7496;2;ʃ;;stehen;S t e: @ n;;;;;;;
47942;1322;2;t;;stehen;S t e: @ n;;;;;;;
49265;7055;2;eː;;stehen;S t e: @ n;;;;;;;
56321;1763;2;ə;;stehen;S t e: @ n;;;;;;;
58085;2204;2;n;;stehen;S t e: @ n;;;;;;;
60290;5732;3;f;;viele;f i: l @;;;;;;;
66023;5732;3;iː;;viele;f i: l @;;;;;;;
71756;1763;3;l;;viele;f i: l @;;;;;;;
73520;3527;3;ə;;viele;f i: l @;;;;;;;
77048;4409;4;l;;Leute;l OY t @;;;;;;;
81458;9260;4;ɔʏ;;Leute;l OY t @;;;;;;;
90719;6173;4;t;;Leute;l OY t @;;;;;;;
96893;6614;4;ə;;Leute;l OY t @;;;;;;;
103508;5866;-1;(...);;;;;;;;;;
