BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2959;0;d;;Die;d i:;;;;;;;
2960;4850;0;iː;;Die;d i:;;;;;;;
7811;2204;-1;(...);;;;;;;;;;
10016;1763;1;b;;Blumen;b l u: m @ n;;;;;;;
11780;1763;1;l;;Blumen;b l u: m @ n;;;;;;;
13544;7496;1;uː;;Blumen;b l u: m @ n;;;;;;;
21041;8378;1;m;;Blumen;b l u: m @ n;;;;;;;
29420;3968;1;ə;;Blumen;b l u: m @ n;;;;;;;
33389;3968;1;n;;Blumen;b l u: m @ n;;;;;;;
37358;6173;-1;(...);;;;;;;;;;
43532;3968;2;b;;blühen;b l y: @ n;;;;;;;
47501;2645;2;l;;blühen;b l y: @ n;;;;;;;
50147;9701;2;yː;;blühen;b l y: @ n;;;;;;;
59849;6173;2;ə;;blühen;b l y: @ n;;;;;;;
66023;3086;2;n;;blühen;b l y: @ n;;;;;;;
69110;3527;3;b;;bunt;b U n t;;;;;;;
72638;4850;3;ʊ;;bunt;b U n t;;;;;;;
77489;5732;3;n;;bunt;b U n t;;;;;;;
83222;3086;3;t;;bunt;b U n t;;;;;;;
86309;3527;4;ʔ;;im;? I m;;;;;;;
89837;2204;4;ɪ;;im;? I m;;;;;;;
92042;6614;4;m;;im;? I m;;;;;;;
98657;2645;5;b;;Blumenkasten;b l u: m @ n k a s t @ n;;;;;;;
101303;2204;5;l;;Blumenkasten;b l u: m @ n k a s t @ n;;;;;;;
103508;5732;5;uː;;Blumenkasten;b l u: m @ n k a s t @ n;;;;;;;
109241;3527;5;m;;Blumenkasten;b l u: m @ n k a s t @ n;;;;;;;
112769;1322;5;ə;;Blumenkasten;b l u: m @ n k a s t @ n;;;;;;;
114092;3968;5;n;;Blumenkasten;b l u: m @ n k a s t @ n;;;;;;;
118061;5732;5;k;;Blumenkasten;b l u: m @ n k a s t @ n;;;;;;;
123794;4850;5;a;;Blumenkasten;b l u: m @ n k a s t @ n;;;;;;;
128645;6614;5;s;;Blumenkasten;b l u: m @ n k a s t @ n;;;;;;;
135260;5732;5;t;;Blumenkasten;b l u: m @ n k a s t @ n;;;;;;;
140993;6173;5;ə;;Blumenkasten;b l u: m @ n k a s t @ n;;;;;;;
147167;1322;5;n;;Blumenkasten;b l u: m @ n k a s t @ n;;;;;;;
148490;3132;-1;(...);;;;;;;;;;
