BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Die;d i:;;;;;;;
1637;5291;0;iː;;Die;d i:;;;;;;;
6929;3086;1;ʔ;;Uhr;? u: 6;;;;;;;
10016;9260;1;uː;;Uhr;? u: 6;;;;;;;
19277;5291;1;ɐ;;Uhr;? u: 6;;;;;;;
24569;2204;-1;(...);;;;;;;;;;
26774;6173;2;t;;tickt;t I k t;;;;;;;
32948;3527;2;ɪ;;tickt;t I k t;;;;;;;
36476;3968;2;k;;tickt;t I k t;;;;;;;
40445;3968;2;t;;tickt;t I k t;;;;;;;
44414;4409;3;r;;ruhig;r u: I C;;;;;;;
48824;6614;3;uː;;ruhig;r u: I C;;;;;;;
55439;2645;3;ɪ;;ruhig;r u: I C;;;;;;;
58085;6173;3;ç;;ruhig;r u: I C;;;;;;;
64259;3527;4;ʔ;;an;? a n;;;;;;;
67787;2204;4;a;;an;? a n;;;;;;;
69992;3527;4;n;;an;? a n;;;;;;;
73520;1322;5;d;;der;d e: 6;;;;;;;
74843;1763;5;eː;;der;d e: 6;;;;;;;
76607;5291;5;ɐ;;der;d e: 6;;;;;;;
81899;1763;6;v;;Wand;v a n t;;;;;;;
83663;5291;6;a;;Wand;v a n t;;;;;;;
88955;4850;6;n;;Wand;v a n t;;;;;;;
93806;8847;6;t;;Wand;v a n t;;;;;;;
