BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;5732;0;f;;Fünf;f Y n f;;;;;;;
6488;2645;0;ʏ;;Fünf;f Y n f;;;;;;;
9134;4409;0;n;;Fünf;f Y n f;;;;;;;
13544;5732;0;f;;Fünf;f Y n f;;;;;;;
19277;1322;1;f;;Filmtitel;f I l m t i: t @ l;;;;;;;
20600;2204;1;ɪ;;Filmtitel;f I l m t i: t @ l;;;;;;;
22805;3086;1;l;;Filmtitel;f I l m t i: t @ l;;;;;;;
25892;4409;1;m;;Filmtitel;f I l m t i: t @ l;;;;;;;
30302;4850;1;t;;Filmtitel;f I l m t i: t @ l;;;;;;;
35153;5291;1;iː;;Filmtitel;f I l m t i: t @ l;;;;;;;
40445;4850;1;t;;Filmtitel;f I l m t i: t @ l;;;;;;;
45296;2204;1;ə;;Filmtitel;f I l m t i: t @ l;;;;;;;
47501;2204;1;l;;Filmtitel;f I l m t i: t @ l;;;;;;;
49706;5291;2;m;;müssen;m Y s @ n;;;;;;;
54998;1763;2;ʏ;;müssen;m Y s @ n;;;;;;;
56762;4850;2;s;;müssen;m Y s @ n;;;;;;;
61613;3086;2;ə;;müssen;m Y s @ n;;;;;;;
64700;1763;2;n;;müssen;m Y s @ n;;;;;;;
66464;1322;3;v;;wir;v i: 6;;;;;;;
67787;2204;3;iː;;wir;v i: 6;;;;;;;
69992;3086;3;ɐ;;wir;v i: 6;;;;;;;
73079;1322;4;ʔ;;aufschreiben;? aU f S r aI b @ n;;;;;;;
74402;7496;4;aʊ;;aufschreiben;? aU f S r aI b @ n;;;;;;;
81899;3968;4;f;;aufschreiben;? aU f S r aI b @ n;;;;;;;
85868;3086;4;ʃ;;aufschreiben;? aU f S r aI b @ n;;;;;;;
88955;4409;4;r;;aufschreiben;? aU f S r aI b @ n;;;;;;;
93365;7937;4;aɪ;;aufschreiben;? aU f S r aI b @ n;;;;;;;
101303;1763;4;b;;aufschreiben;? aU f S r aI b @ n;;;;;;;
103067;2204;4;ə;;aufschreiben;? aU f S r aI b @ n;;;;;;;
105272;4850;4;n;;aufschreiben;? aU f S r aI b @ n;;;;;;;
110123;2290;-1;(...);;;;;;;;;;
